course_code,collegeyear,FinalExam,WeeklyTests,StartTest,Midterm,CalculatedNumericResult,EndResult,Passed,origin,sex,croho,type_vooropleiding,double_major,course_repeater,active_minutes,total_course_activities,nightly_activities,distinct_days,logged_in_weekly,nr_files_viewed,nr_distinct_files_viewed,nr_slides_viewed,nr_practice_exams_viewed
2WAB0,2024,"0.4","0.0","2.0","1.0",0.6,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,true,349,42,9,6,0,7,3,0,0
2WAB0,2024,"0.7","0.7","3.5","3.5",1.3,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,165,87,12,16,0,17,6,0,0
2WAB0,2024,"0.7","10.0","6.0","6.0",2.7,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,4334,318,120,27,0,75,20,0,29
2WAB0,2024,"0.7","6.9","6.0","2.8",2.1,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,true,85,112,36,10,0,10,2,0,1
2WAB0,2024,"0.7","7.8","5.0","1.8",2.0,NVD,false,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,false,false,685,15,3,4,0,27,12,0,13
2WAB0,2024,"0.8","10.0","6.0","4.0",2.6,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,1874,225,18,24,0,54,23,0,3
2WAB0,2024,"0.8","3.3","5.0","4.0",1.7,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,VWO,false,false,368,116,24,12,0,16,6,0,3
2WAB0,2024,"1.0","2.2","4.5","2.0",1.6,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,true,828,68,12,8,0,6,1,0,0
2WAB0,2024,"1.0","5.6","0.0","0.0",1.3,NVD,false,ORIGIN_R,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,831,99,27,13,0,19,5,0,10
2WAB0,2024,"1.0","8.5","4.0","1.5",2.1,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,BUITENL_SL,false,true,3878,196,20,17,0,29,11,0,14
2WAB0,2024,"1.0","9.5","4.0","0.5",2.1,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,445,141,33,22,0,21,6,0,1
2WAB0,2024,"1.2","4.7","4.5","2.0",2.0,NVD,false,ORIGIN_R,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,3030,267,45,27,0,54,17,0,0
2WAB0,2024,"1.2","5.7","3.0","4.7",2.2,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,true,1246,280,20,19,0,50,25,0,13
2WAB0,2024,"1.2","7.9","7.5","5.8",3.0,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,325,117,12,13,0,20,8,0,5
2WAB0,2024,"1.2","8.0","3.5","3.8",2.4,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,4404,390,81,30,0,103,45,0,20
2WAB0,2024,"1.3","6.8","5.5","6.5",2.7,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,false,598,180,81,15,0,45,24,0,16
2WAB0,2024,"1.3","8.4","4.0","0.0",1.6,NVD,false,ORIGIN_R,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,1155,183,15,17,0,36,11,0,7
2WAB0,2024,"1.4","10.0","5.0","2.8",2.8,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,VWO,false,false,1575,224,24,20,0,33,13,0,16
2WAB0,2024,"1.4","4.5","6.0","4.8",2.5,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,true,555,99,3,15,0,18,7,0,3
2WAB0,2024,"1.4","7.0","4.0","2.0",1.9,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,true,321,102,6,13,0,17,5,0,5
2WAB0,2024,"1.4","7.9","6.5","4.5",2.9,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,1516,162,39,27,0,24,6,0,1
2WAB0,2024,"1.4","8.1","3.0","3.4",2.4,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,1674,192,3,24,0,42,13,0,24
2WAB0,2024,"1.5","0.1","5.5","0.0",1.6,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,739,69,12,12,0,12,6,0,6
2WAB0,2024,"1.5","8.3","3.5","2.3",2.5,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,742,111,21,14,0,17,5,0,6
2WAB0,2024,"1.5","8.5","6.0","3.4",2.8,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,1152,108,15,17,0,14,6,0,0
2WAB0,2024,"1.5","9.3","6.0","8.0",3.1,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,false,1373,180,33,24,0,38,14,0,12
2WAB0,2024,"1.5","9.7","5.5","2.0",2.8,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,2017,135,84,16,0,23,10,0,3
2WAB0,2024,"1.6","0.0","0.0","3.5",1.5,NVD,false,ORIGIN_R,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,2692,81,6,10,0,18,7,0,10
2WAB0,2024,"1.6","0.7","5.0","3.5",0.9,NVD,false,ORIGIN_R,SEX_V,B Industrial Design,BUITENL_SL,false,false,1363,212,68,25,0,32,13,0,11
2WAB0,2024,"1.6","8.1","4.0","1.5",2.1,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,3014,369,42,29,0,97,42,0,40
2WAB0,2024,"1.7","0.3","5.5","3.5",2.1,NVD,false,ORIGIN_E,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,872,84,12,13,0,14,2,0,0
2WAB0,2024,"1.7","10.0","6.5","1.5",3.0,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,2716,351,15,19,0,96,57,0,17
2WAB0,2024,"1.7","3.0","0.0","1.8",1.7,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,false,813,84,9,11,0,17,8,0,0
2WAB0,2024,"1.7","9.3","6.0","5.3",3.1,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,true,1557,132,27,18,0,25,9,0,1
2WAB0,2024,"1.8","10.0","5.5","1.5",3.0,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,true,595,184,24,21,0,24,8,0,0
2WAB0,2024,"1.8","10.0","8.0","4.0",3.5,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,false,1985,294,72,18,0,71,26,0,8
2WAB0,2024,"1.8","4.9","5.0","1.5",2.4,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,BUITENL_SL,false,false,1896,228,28,20,0,37,12,0,23
2WAB0,2024,"1.8","6.4","4.5","0.0",2.1,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,true,859,136,16,15,0,16,6,0,3
2WAB0,2024,"1.9","5.0","3.5","1.0",2.3,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,true,43,62,10,14,0,17,11,0,7
2WAB0,2024,"1.9","6.7","4.0","4.8",2.9,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,2171,126,12,22,1,20,12,0,9
2WAB0,2024,"10.0","10.0","10.0","10.0",10.0,10.0,true,ORIGIN_E,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,2738,288,18,28,0,76,33,0,26
2WAB0,2024,"10.0","10.0","10.0","8.0",9.8,10.0,true,ORIGIN_E,SEX_V,B Industrial Design,BUITENL_SL,false,false,3072,352,44,40,1,61,19,0,31
2WAB0,2024,"10.0","10.0","8.0","10.0",9.8,10.0,true,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,false,3974,464,60,29,0,95,48,0,35
2WAB0,2024,"10.0","10.0","9.0","10.0",9.9,10.0,true,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,3872,600,39,68,0,129,33,0,33
2WAB0,2024,"10.0","10.0","9.5","8.3",9.8,10.0,true,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,3575,210,33,26,0,44,15,0,6
2WAB0,2024,"10.0","9.5","9.0","9.1",9.8,10.0,true,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,824,195,33,24,0,42,15,0,18
2WAB0,2024,"2.0","10.0","6.5","0.0",3.1,3,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,true,376,72,18,11,0,7,1,0,0
2WAB0,2024,"2.1","3.7","6.5","2.5",2.7,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,false,2927,288,28,26,0,47,23,0,13
2WAB0,2024,"2.1","6.5","6.0","0.0",2.7,3,false,ORIGIN_N,SEX_M,B Industrial Design,WO,false,false,3394,180,16,16,0,24,11,0,5
2WAB0,2024,"2.1","6.9","4.0","9.0",3.5,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,844,234,18,25,0,56,28,0,13
2WAB0,2024,"2.1","7.4","4.5","4.4",2.5,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,true,5150,196,24,20,0,27,7,0,8
2WAB0,2024,"2.1","8.7","5.5","3.8",3.3,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,249,132,27,18,0,20,6,0,4
2WAB0,2024,"2.1","9.4","6.0","6.0",3.6,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,BUITENL_SL,false,false,5622,348,68,22,0,64,15,0,2
2WAB0,2024,"2.2","3.1","4.0","1.0",2.4,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,1573,354,42,30,0,77,34,0,20
2WAB0,2024,"2.2","8.0","6.0","3.8",3.3,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,1182,246,18,32,1,52,16,0,22
2WAB0,2024,"2.2","9.2","5.5","3.0",3.3,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,1561,168,24,26,0,39,19,0,15
2WAB0,2024,"2.2","9.8","4.5","5.0",2.8,NVD,false,ORIGIN_R,SEX_M,B Industrial Design,BUITENL_SL,false,false,7065,528,20,34,1,108,47,0,58
2WAB0,2024,"2.3","10.0","5.0","6.0",3.6,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,true,161,132,28,11,0,11,2,0,0
2WAB0,2024,"2.3","4.3","0.0","5.5",2.6,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,BUITENL_SL,false,false,1101,172,28,12,0,26,13,0,12
2WAB0,2024,"2.3","7.1","4.5","5.5",1.7,NVD,false,ORIGIN_E,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,3668,195,27,20,0,43,22,0,14
2WAB0,2024,"2.3","8.5","4.5","5.0",3.1,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,false,1057,216,30,21,0,46,25,0,8
2WAB0,2024,"2.3","9.6","5.0","0.0",3.1,3,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,false,1378,273,27,25,0,64,29,0,13
2WAB0,2024,"2.4","7.9","5.0","7.0",3.7,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,BUITENL_SL,false,false,3549,444,44,27,1,86,32,0,47
2WAB0,2024,"2.5","10.0","5.5","5.8",3.4,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,2891,324,15,25,1,84,48,0,12
2WAB0,2024,"2.5","6.2","3.5","8.0",3.5,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,BUITENL_SL,false,true,1150,196,16,17,0,32,14,0,20
2WAB0,2024,"2.5","7.2","6.0","6.3",3.7,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,true,2032,180,20,19,0,28,11,0,15
2WAB0,2024,"2.5","8.3","7.0","2.8",3.2,NVD,false,ORIGIN_E,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,937,132,15,15,0,23,10,0,4
2WAB0,2024,"2.5","9.9","8.0","8.0",2.6,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,true,3268,141,24,23,0,23,5,0,4
2WAB0,2024,"2.6","6.5","3.0","3.5",3.1,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,1580,159,45,22,0,34,18,0,2
2WAB0,2024,"2.6","8.1","6.0","6.5",3.9,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,1448,192,39,18,0,41,20,0,11
2WAB0,2024,"2.6","8.4","6.5","3.0",3.0,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,VWO,false,false,457,184,16,20,0,25,11,0,12
2WAB0,2024,"2.6","8.7","4.5","4.0",3.5,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,1707,135,12,19,0,24,9,0,4
2WAB0,2024,"2.6","9.6","5.0","3.0",2.6,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,1454,300,48,28,1,73,28,0,24
2WAB0,2024,"2.7","9.9","8.0","5.5",4.2,NVD,false,ORIGIN_E,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,4029,309,42,30,1,75,31,0,14
2WAB0,2024,"2.8","10.0","6.5","1.3",2.8,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,true,612,84,30,12,0,12,3,0,2
2WAB0,2024,"2.8","10.0","6.5","5.5",4.2,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,552,132,24,23,1,19,5,0,0
2WAB0,2024,"2.8","10.0","6.5","5.9",4.1,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,VWO,false,false,8618,428,36,31,0,82,29,0,44
2WAB0,2024,"2.8","8.3","6.0","6.0",4.0,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,false,891,304,68,19,0,53,29,0,14
2WAB0,2024,"2.8","8.3","6.5","1.8",2.2,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,false,1913,284,60,17,0,45,11,0,0
2WAB0,2024,"2.8","8.5","5.5","5.5",3.9,NVD,false,ORIGIN_R,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,503,128,68,11,0,16,6,0,5
2WAB0,2024,"2.8","9.9","5.5","4.8",3.1,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,3505,273,33,27,0,66,24,0,17
2WAB0,2024,"2.9","0.0","5.0","4.3",3.0,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,1112,105,6,16,0,21,10,0,10
2WAB0,2024,"2.9","1.8","2.0","3.5",2.4,NVD,false,ORIGIN_R,SEX_V,B Industrial Design,BUITENL_SL,false,true,1457,192,8,15,0,31,10,0,18
2WAB0,2024,"2.9","9.6","5.5","6.5",3.4,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,VWO,false,false,2290,336,84,34,1,55,24,0,29
2WAB0,2024,"2.9","9.9","7.0","6.4",4.4,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,6510,180,12,18,1,38,19,0,9
2WAB0,2024,"3.0","10.0","7.5","7.5",4.6,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,BUITENL_SL,false,false,9429,388,72,27,0,73,23,0,17
2WAB0,2024,"3.0","7.0","6.0","4.3",3.8,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,BUITENL_SL,false,false,3378,444,240,33,1,75,23,0,30
2WAB0,2024,"3.0","8.4","6.0","5.3",4.1,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,3010,273,33,24,0,68,21,0,47
2WAB0,2024,"3.0","8.5","4.0","6.8",3.8,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,4732,597,45,57,1,146,41,0,57
2WAB0,2024,"3.1","10.0","4.5","5.4",3.7,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,true,1309,81,9,14,0,11,3,0,2
2WAB0,2024,"3.1","10.0","5.0","8.0",4.5,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,6040,468,36,33,0,130,40,0,39
2WAB0,2024,"3.1","10.0","6.0","2.3",3.7,4,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",WO,false,false,7091,333,6,32,0,90,35,0,70
2WAB0,2024,"3.1","10.0","7.5","7.8",4.7,NVD,false,ORIGIN_R,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,4570,324,69,24,0,84,36,0,30
2WAB0,2024,"3.1","6.2","2.5","6.0",3.6,NVD,false,ORIGIN_E,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,2077,276,24,29,0,68,30,0,35
2WAB0,2024,"3.1","7.5","4.0","4.8",3.8,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,true,292,102,6,9,0,20,11,0,11
2WAB0,2024,"3.2","5.0","6.0","3.8",3.7,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,false,657,90,18,11,0,15,6,0,5
2WAB0,2024,"3.2","6.3","5.5","5.5",4.0,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,false,1091,176,12,19,0,27,13,0,19
2WAB0,2024,"3.3","10.0","5.5","2.5",2.4,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,true,1840,198,33,22,0,38,13,0,11
2WAB0,2024,"3.3","10.0","6.5","7.3",4.4,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,false,5506,476,160,30,1,92,35,0,45
2WAB0,2024,"3.3","9.7","6.5","6.8",4.6,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,540,165,24,27,0,29,12,0,5
2WAB0,2024,"3.4","10.0","7.0","8.0",4.9,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,false,850,138,15,21,0,25,6,0,12
2WAB0,2024,"3.4","4.7","6.5","7.1",3.9,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,false,2917,332,52,26,0,61,24,0,14
2WAB0,2024,"3.4","8.5","5.0","6.0",4.3,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,1519,222,63,16,0,52,28,0,13
2WAB0,2024,"3.5","10.0","5.0","7.8",4.7,NVD,false,ORIGIN_R,SEX_V,"B Architecture, Urbanism & Building Sciences",OVERIG,false,false,343,126,24,22,0,16,1,0,0
2WAB0,2024,"3.5","8.4","6.5","5.5",4.5,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,true,1158,170,35,14,0,16,5,0,3
2WAB0,2024,"3.6","0.0","7.0","5.0",2.5,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,BUITENL_SL,false,false,2817,148,32,14,0,21,8,0,7
2WAB0,2024,"3.6","10.0","5.0","4.0",3.7,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,VWO,false,false,5071,376,16,39,1,72,27,0,55
2WAB0,2024,"3.6","4.2","6.5","6.1",4.2,NVD,false,ORIGIN_R,SEX_M,B Industrial Design,BUITENL_SL,false,true,1086,244,28,13,0,45,22,0,30
2WAB0,2024,"3.6","7.0","6.5","4.5",3.3,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,true,4345,280,36,25,0,52,14,0,39
2WAB0,2024,"3.6","9.7","7.5","3.2",4.4,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,VWO,false,false,2527,376,72,30,0,67,21,0,38
2WAB0,2024,"3.7","10.0","5.0","3.6",4.5,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,BUITENL_SL,false,false,2269,616,116,26,0,132,65,0,27
2WAB0,2024,"3.7","10.0","6.0","5.3",4.7,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,VWO,false,false,4286,432,48,26,0,87,37,0,50
2WAB0,2024,"3.7","10.0","7.0","0.0",4.3,5,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,false,3459,212,32,24,0,29,8,0,10
2WAB0,2024,"3.7","8.0","5.0","9.4",4.8,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,WO,false,true,3012,228,24,24,1,35,13,0,17
2WAB0,2024,"3.7","8.1","5.0","2.3",4.1,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,false,1419,288,32,30,0,42,14,0,26
2WAB0,2024,"3.7","8.3","5.5","4.3",4.4,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,2941,246,33,27,1,57,33,0,32
2WAB0,2024,"3.8","10.0","6.5","5.0",3.6,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,1649,330,123,28,0,85,38,0,32
2WAB0,2024,"3.8","5.4","4.0","4.3",4.0,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,true,2695,112,8,12,0,16,5,0,7
2WAB0,2024,"3.8","8.0","6.5","7.4",3.3,NVD,false,ORIGIN_E,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,4368,306,18,34,0,74,20,0,43
2WAB0,2024,"3.8","8.5","6.0","2.8",3.5,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,VWO,false,true,1199,272,28,24,1,44,11,0,26
2WAB0,2024,"3.8","9.3","5.5","7.3",4.7,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,BUITENL_SL,false,true,1435,248,40,25,0,34,14,0,17
2WAB0,2024,"3.8","9.8","6.5","3.5",4.2,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,false,5601,404,40,40,1,75,22,0,45
2WAB0,2024,"3.8","9.8","6.5","7.5",3.8,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,false,1138,222,39,27,0,41,14,0,5
2WAB0,2024,"3.8","9.9","4.0","5.7",3.4,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,2000,156,18,19,0,29,11,0,12
2WAB0,2024,"3.9","10.0","5.0","4.0",4.6,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,705,99,6,17,0,17,8,0,3
2WAB0,2024,"3.9","10.0","6.0","5.8",4.9,NVD,false,ORIGIN_E,SEX_V,B Industrial Design,BUITENL_SL,false,false,6522,512,68,40,0,90,33,0,43
2WAB0,2024,"3.9","7.2","5.5","5.3",3.9,NVD,false,ORIGIN_E,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,3450,318,12,31,1,84,26,0,54
2WAB0,2024,"3.9","9.7","8.0","4.0",4.9,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,false,2499,192,48,19,0,30,12,0,17
2WAB0,2024,"4.0","10.0","4.5","4.1",4.7,NVD,false,ORIGIN_E,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,946,393,51,33,1,104,20,0,79
2WAB0,2024,"4.0","10.0","6.5","7.1",5.0,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,1143,210,33,23,0,43,17,0,4
2WAB0,2024,"4.0","7.4","6.0","2.3",4.4,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,3828,216,72,25,1,47,17,0,13
2WAB0,2024,"4.0","9.4","5.5","8.0",3.7,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,2869,369,48,19,0,97,41,0,33
2WAB0,2024,"4.0","9.4","7.0","5.0",3.9,NVD,false,ORIGIN_E,SEX_V,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,false,10401,351,111,35,1,80,27,0,17
2WAB0,2024,"4.0","9.9","5.0","1.5",4.1,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,BUITENL_SL,false,false,3011,316,76,19,0,56,13,0,33
2WAB0,2024,"4.0","9.9","5.0","8.0",5.1,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,true,1939,141,6,19,0,29,12,0,16
2WAB0,2024,"4.1","10.0","5.0","4.0",3.3,NVD,false,ORIGIN_E,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,281,141,39,24,0,21,7,0,8
2WAB0,2024,"4.1","10.0","7.5","6.3",4.5,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,2996,255,24,24,0,62,29,0,6
2WAB0,2024,"4.1","6.8","7.0","7.5",4.8,NVD,false,ORIGIN_E,SEX_M,"B Architecture, Urbanism & Building Sciences",BUITENL_SL,false,true,2387,244,40,20,0,39,22,0,15
2WAB0,2024,"4.1","9.0","7.5","9.8",5.5,NVD,false,ORIGIN_N,SEX_M,"B Architecture, Urbanism & Building Sciences",VWO,false,false,1971,318,24,32,1,78,31,0,38
2WAB0,2024,"4.1","9.8","5.5","5.5",3.9,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,true,1545,198,57,20,0,44,14,0,27
2WAB0,2024,"4.2","10.0","3.5","8.3",5.1,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,VWO,false,true,3676,600,36,23,0,129,81,0,40
2WAB0,2024,"4.2","10.0","6.5","6.0",4.8,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,false,5694,628,66,83,1,234,44,0,112
2WAB0,2024,"4.2","6.3","3.0","3.9",2.2,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,true,2397,444,76,30,0,76,27,0,29
2WAB0,2024,"4.2","8.4","6.0","4.6",3.5,NVD,false,ORIGIN_N,SEX_V,"B Architecture, Urbanism & Building Sciences",VWO,false,true,4024,204,51,21,0,48,15,0,11
