subgroup,term,coef,p,significant
#11,const,-1.8593507131148623,0.4787388293196694,no
#11,G1,0.6745411181668417,0.39590990954600924,no
#11,G2,0.30851636345902533,0.701295433120976,no
#11,absences,0.0025458545281514255,0.981318503703218,no
#11,activities,3.2185871574174056,0.03428310641656934,yes
#11,paid,1.1840588208627462e-14,0.027546139056985088,yes
#11,famsup,-2.105290439634251,0.06774163063079683,yes
#11,schoolsup,0.9855722527510542,0.459436838458946,no
#11,studytime,0.1594564919353969,0.7932338202965157,no
#12,const,-1.8234049579933571,0.6038371474790933,no
#12,G1,-0.22353943359111528,0.7835329304815931,no
#12,G2,1.342444313983845,0.12814324198668534,no
#12,absences,0.19342295875547344,0.3032057976932272,no
#12,activities,1.2399009211176681,0.335596411657315,no
#12,paid,-0.16863735239051847,0.9404791713072436,no
#12,famsup,-2.235812215000098,0.15909260084294854,no
#12,schoolsup,7.548833412987177,0.024596326260492855,yes
#12,studytime,0.08143403496131585,0.9235247212401503,no
#13,const,3.4967800802901294,0.3553475974796606,no
#13,G1,0.19112215951423195,0.7722175847457978,no
#13,G2,0.612427975307526,0.29999202127296504,no
#13,absences,0.04530528782614546,0.5934522451314718,no
#13,activities,2.1985595652830323,0.07512532702840283,yes
#13,paid,2.7134731068942743,0.12003502046864228,no
#13,famsup,-1.245367433859815,0.3272840754291205,no
#13,schoolsup,1.0244020876260782,0.5098589616656265,no
#13,studytime,-1.6025945269730653,0.09885174198045503,yes
#14,const,0.22502394297867667,0.9372000322739565,no
#14,G1,0.12000469725693122,0.7238863730178462,no
#14,G2,0.7719659915942345,0.054838522259515264,yes
#14,absences,0.18529057055775824,0.04803500289979406,yes
#14,activities,2.1760734783915407,0.036580774724450864,yes
#14,paid,1.7398060847857746,0.2773490226659118,no
#14,famsup,-1.1923656415764416,0.22615044891640063,no
#14,schoolsup,2.7177819808378727,0.21844079835879796,no
#14,studytime,-0.8404503481724347,0.40343571175758997,no
#15,const,-1.4857640183240841,0.4044829866602214,no
#15,G1,0.8700607228537269,0.0440794568467069,yes
#15,G2,0.3557556053358567,0.27789305916670737,no
#15,absences,0.15275194551877816,0.14928474985749973,no
#15,activities,-2.657916582379775,0.012452524888549409,yes
#15,paid,-6.9135476051051095,0.003807940060688417,yes
