r2,mae,mse,mean_residual,intercept,coef__G1,pval__G1,coef__G2,pval__G2,coef__absences,pval__absences,coef__activities,pval__activities,coef__paid,pval__paid,coef__famsup,pval__famsup,coef__schoolsup,pval__schoolsup,coef__studytime,pval__studytime,model_type,description,cookD,indices,n_train,n_test,baseline_r2,baseline_mae,baseline_mse,baseline_mean_residual,ttest_p,ttest_stat,wilcoxon_p,wilcoxon_stat,ttest_p_mean,ttest_stat_mean,wilcoxon_p_mean,wilcoxon_stat_mean,ttest_p_mean_global,ttest_stat_mean_global,wilcoxon_p_mean_global,wilcoxon_stat_mean_global
0.4654,2.503,10.2321,-1.3327,-6.199899853123469,0.13176772851484797,0.752370291576786,1.408704173920078,0.013212028014119524,0.4814446627429985,0.012329125062014864,-1.161845221405195,0.5148216402889154,-0.7048981154064067,0.683082656421894,2.0766516183291905,0.12003297028548351,3.0978039319327544,0.11928820131026688,-0.9628960929642303,0.4120229899741902,subgroup,"Fjob=='services' ∧ Medu in (-0.001, 2.0] ∧ school=='GP'",173.38666919065483,"[1, 7, 25, 57, 79, 98, 110, 141, 144, 146, 160, 168, 173, 177, 191, 211, 245, 260, 261, 264, 271, 272, 279, 284, 300, 307]",26,11,0.7636,1.2269,4.5256,-0.2831,0.8387170783692411,1.0406013149638913,0.94921875,51.0,0.16181307075841406,-1.0382059389141758,0.259765625,25.0,0.01876091376027358,-2.396774962975295,0.02685546875,11.0
0.7838,1.9274,5.6682,0.2685,-6.072993921195831,0.46448404556395884,0.26055796317974894,1.2236317076500063,0.01854580184916928,0.481492472096055,0.06635565321373238,-2.292727229520043,0.06336124358250676,0.5240016058736611,0.6859548734867761,0.6361408319621935,0.5899456791832199,0.3579650402788601,0.8391718910367983,-1.4640128431779416,0.020141871215294028,subgroup,Fjob=='services' ∧ guardian=='father' ∧ higher=='yes',172.1459169892613,"[6, 7, 17, 25, 39, 62, 69, 73, 96, 108, 132, 140, 141, 146, 151, 152, 160, 176, 177, 191, 201, 211, 233, 250, 271, 306]",26,6,0.7255,1.6298,7.1979,-0.3573,0.39615718614420037,-0.2777617206749414,0.5,10.0,0.1564232146011692,-1.1219685596674067,0.34375,8.0,0.1115287871882683,-1.3906255013907172,0.109375,4.0
0.8245,2.0316,5.6494,-0.3921,-6.167140849615679,0.464191937191455,0.24702562646375167,1.2275843905739918,0.014786671041799765,0.47945596899456666,0.05896171245645058,-2.271452115780236,0.05445589190684583,0.53787007166572,0.6674775109527129,0.6560108877667377,0.5619600975657768,0.38973750343864744,0.8172448293254533,-1.4578831891094373,0.016630418493034777,subgroup,Fjob=='services' ∧ guardian=='father',170.76489874140827,"[6, 7, 17, 25, 39, 62, 69, 73, 96, 108, 132, 140, 141, 144, 146, 151, 152, 160, 176, 177, 191, 201, 211, 233, 250, 271, 306]",27,8,0.6954,1.9906,9.805,-1.0362,0.2291858859817848,-0.7846749547454984,0.421875,16.0,0.07485293354534756,-1.6179518350635553,0.19140625,11.0,0.0494446538473713,-1.9021743468323213,0.0390625,5.0
0.8562,1.9627,5.8375,-0.6137,-6.167140849615679,0.464191937191455,0.24702562646375167,1.2275843905739918,0.014786671041799765,0.47945596899456666,0.05896171245645058,-2.271452115780236,0.05445589190684583,0.53787007166572,0.6674775109527129,0.6560108877667377,0.5619600975657768,0.38973750343864744,0.8172448293254533,-1.4578831891094373,0.016630418493034777,subgroup,"Fjob=='services' ∧ guardian=='father' ∧ traveltime in (0.999, 2.0]",170.76489874140827,"[6, 7, 17, 25, 39, 62, 69, 73, 96, 108, 132, 140, 141, 144, 146, 151, 152, 160, 176, 177, 191, 201, 211, 233, 250, 271, 306]",27,6,0.7123,2.1376,11.6765,-1.8274,0.22223424513718013,-0.8297653871150044,0.421875,9.0,0.06699802826355804,-1.7869162409709936,0.078125,3.0,0.040715327694918514,-2.1769017152225607,0.015625,0.0
0.8245,2.0316,5.6494,-0.3921,-6.167140849615679,0.464191937191455,0.24702562646375167,1.2275843905739918,0.014786671041799765,0.47945596899456666,0.05896171245645058,-2.271452115780236,0.05445589190684583,0.53787007166572,0.6674775109527129,0.6560108877667377,0.5619600975657768,0.38973750343864744,0.8172448293254533,-1.4578831891094373,0.016630418493034777,subgroup,"Fjob=='services' ∧ failures in (-0.001, 3.0] ∧ guardian=='father'",170.76489874140827,"[6, 7, 17, 25, 39, 62, 69, 73, 96, 108, 132, 140, 141, 144, 146, 151, 152, 160, 176, 177, 191, 201, 211, 233, 250, 271, 306]",27,8,0.6954,1.9906,9.805,-1.0362,0.2291858859817848,-0.7846749547454984,0.421875,16.0,0.07485293354534756,-1.6179518350635553,0.19140625,11.0,0.0494446538473713,-1.9021743468323213,0.0390625,5.0
0.8245,2.0316,5.6494,-0.3921,-6.167140849615679,0.464191937191455,0.24702562646375167,1.2275843905739918,0.014786671041799765,0.47945596899456666,0.05896171245645058,-2.271452115780236,0.05445589190684583,0.53787007166572,0.6674775109527129,0.6560108877667377,0.5619600975657768,0.38973750343864744,0.8172448293254533,-1.4578831891094373,0.016630418493034777,subgroup,Fjob=='services' ∧ Pstatus=='T' ∧ guardian=='father',170.76489874140827,"[6, 7, 17, 25, 39, 62, 69, 73, 96, 108, 132, 140, 141, 144, 146, 151, 152, 160, 176, 177, 191, 201, 211, 233, 250, 271, 306]",27,8,0.6954,1.9906,9.805,-1.0362,0.2291858859817848,-0.7846749547454984,0.421875,16.0,0.07485293354534756,-1.6179518350635553,0.19140625,11.0,0.0494446538473713,-1.9021743468323213,0.0390625,5.0
0.4958,2.6346,10.6084,-1.3481,-7.130265712368401,0.3615083065337855,0.31059795543110963,1.3055083062229411,0.0027455172532862737,0.4568173271278222,0.0015965252157879263,-1.5075146885338846,0.20354036240947346,-0.7166311930814471,0.5681198672571528,2.045735141162593,0.05880575161017129,3.3194587512630434,0.0421479587390939,-1.0652995777345717,0.21156712246119785,subgroup,"Fjob=='services' ∧ Medu in (-0.001, 2.0] ∧ traveltime in (0.999, 2.0]",167.2127707218248,"[6, 7, 25, 41, 44, 57, 69, 79, 98, 110, 132, 141, 144, 146, 160, 168, 173, 177, 191, 201, 211, 245, 260, 261, 264, 271, 279, 284, 301, 306, 307]",31,10,0.803,1.0609,4.1446,-0.6002,0.8598427690394935,1.1486434143960669,0.9814453125,47.0,0.149931964181609,-1.1000455991687936,0.1875,18.0,0.015006323662747153,-2.5735470447821926,0.009765625,5.0
0.6215,2.2393,7.6464,0.8345,1.1215662467282916,0.49907000755672715,0.0993271357763767,0.38535275044446893,0.14078508781155175,0.46952084561616436,0.011636522123819146,-3.3426216821020116,0.003359208433829514,0.19434047057916848,0.8592638758557143,-1.3681274317230725,0.1738103610676132,3.210867989468796,0.21454898656986515,-0.23961911577333206,0.6580668116046219,subgroup,"Medu in (-0.001, 2.0] ∧ famsize=='GT3' ∧ goout in (2.0, 3.0]",164.89099385345958,"[6, 8, 14, 19, 24, 31, 81, 97, 105, 115, 128, 132, 144, 156, 162, 163, 171, 188, 228, 245, 259, 261, 289, 291, 312]",25,7,0.8685,1.2892,2.6572,-0.0878,0.9045060825532618,1.473733117377876,0.890625,21.0,0.2104928692395054,-0.8635961371212973,0.34375,11.0,0.09997550044543561,-1.4399366249796823,0.078125,5.0
0.6772,2.1506,9.2382,-0.2645,-4.464654956513932,0.6555240766585828,0.12457649319730982,0.5724983756537514,0.12618510678317144,0.47874311493049376,0.023333997516604817,-3.011549953994228,0.017972003014327578,-0.2768978821692478,0.8605322372902693,0.20012399948493176,0.900205987871902,4.877445000405211,0.1248890664497687,0.14355472811428727,0.8389445491619838,subgroup,"Medu in (-0.001, 2.0] ∧ age in (17.0, 18.0]",158.92505005469735,"[6, 9, 13, 14, 19, 31, 32, 41, 45, 55, 69, 82, 85, 88, 115, 131, 141, 167, 188, 205, 220, 245, 249, 279, 306, 307, 311, 312]",28,9,0.7345,2.1149,7.597,-0.7098,0.6120055944607194,0.29434284751654805,0.455078125,21.0,0.04652692472442771,-1.9063450359196357,0.064453125,9.0,0.013737523463261365,-2.6905070130388973,0.02734375,6.0
0.6772,2.1506,9.2382,-0.2645,-4.464654956513932,0.6555240766585828,0.12457649319730982,0.5724983756537514,0.12618510678317144,0.47874311493049376,0.023333997516604817,-3.011549953994228,0.017972003014327578,-0.2768978821692478,0.8605322372902693,0.20012399948493176,0.900205987871902,4.877445000405211,0.1248890664497687,0.14355472811428727,0.8389445491619838,subgroup,"Medu in (-0.001, 2.0] ∧ age in (17.0, 18.0] ∧ failures in (-0.001, 3.0]",158.92505005469735,"[6, 9, 13, 14, 19, 31, 32, 41, 45, 55, 69, 82, 85, 88, 115, 131, 141, 167, 188, 205, 220, 245, 249, 279, 306, 307, 311, 312]",28,9,0.7345,2.1149,7.597,-0.7098,0.6120055944607194,0.29434284751654805,0.455078125,21.0,0.04652692472442771,-1.9063450359196357,0.064453125,9.0,0.013737523463261365,-2.6905070130388973,0.02734375,6.0
