r2,mae,mse,mean_residual,intercept,coef__G1,pval__G1,coef__G2,pval__G2,coef__absences,pval__absences,coef__activities,pval__activities,coef__paid,pval__paid,coef__famsup,pval__famsup,coef__schoolsup,pval__schoolsup,coef__studytime,pval__studytime,model_type,description,cookD,indices,n_train,n_test,baseline_r2,baseline_mae,baseline_mse,baseline_mean_residual,ttest_p,ttest_stat,wilcoxon_p,wilcoxon_stat,ttest_p_mean,ttest_stat_mean,wilcoxon_p_mean,wilcoxon_stat_mean,ttest_p_mean_global,ttest_stat_mean_global,wilcoxon_p_mean_global,wilcoxon_stat_mean_global
-1.5808,2.0922,7.1631,1.7541,-3.4487160854328325,1.4913124177942656,0.12287624024456532,0.0026282702779838463,0.9973254000615425,0.4193807587837536,0.03531217229821465,-0.7943053032889806,0.5827689123203053,8.39336708259807,0.07823422307158426,-2.9518196773604157,0.07195345923670578,8.384420073291734,0.011854105972323533,-1.535140291879082,0.10844365779708186,subgroup,"Dalc in (2.0, 5.0] ∧ reason=='course'",709.8106221784933,"[25, 31, 38, 55, 74, 75, 123, 137, 154, 170, 182, 231, 291, 302, 342, 348, 366, 419, 429, 444]",20,7,0.4295,0.8936,1.5835,-0.4847,0.9539414769423454,2.002418864472291,0.9765625,25.0,0.8025579997338583,0.9162208397373114,0.7109375,17.0,0.2546962899751044,-0.7012916299642176,0.40625,12.0
-1.5808,2.0922,7.1631,1.7541,-3.4487160854328325,1.4913124177942656,0.12287624024456532,0.0026282702779838463,0.9973254000615425,0.4193807587837536,0.03531217229821465,-0.7943053032889806,0.5827689123203053,8.39336708259807,0.07823422307158426,-2.9518196773604157,0.07195345923670578,8.384420073291734,0.011854105972323533,-1.535140291879082,0.10844365779708186,subgroup,"Dalc in (2.0, 5.0] ∧ failures in (-0.001, 3.0] ∧ reason=='course'",709.8106221784933,"[25, 31, 38, 55, 74, 75, 123, 137, 154, 170, 182, 231, 291, 302, 342, 348, 366, 419, 429, 444]",20,7,0.4295,0.8936,1.5835,-0.4847,0.9539414769423454,2.002418864472291,0.9765625,25.0,0.8025579997338583,0.9162208397373114,0.7109375,17.0,0.2546962899751044,-0.7012916299642176,0.40625,12.0
0.0285,2.9471,12.4282,2.3217,-3.37963989743756,1.2854923905223,0.1940432052698221,-0.20075778054491744,0.8332820006983561,-0.2021250128610092,0.23146378560329095,4.727344420239825,0.017937580984317806,-1.0312668962151907e-14,0.018923161582707963,-1.6830815542475728,0.2333087313206547,2.400881837251193,0.14281334853487856,-0.1724250372499747,0.8306060739175688,subgroup,"freetime in (4.0, 5.0] ∧ higher=='yes' ∧ school=='GP'",647.4586593582886,"[34, 42, 74, 113, 123, 132, 165, 189, 196, 217, 261, 268, 288, 297, 322, 332, 351, 372, 373, 380]",20,11,0.946,0.7053,0.6914,-0.1918,0.9919218418364016,2.8882218133210547,0.99658203125,61.0,0.4527988670901348,-0.12163485068505192,0.41552734375,30.0,0.006543005856809258,-3.011411961221466,0.00146484375,2.0
-2.4738,2.9849,11.8457,2.7462,1.204152483670346,0.7680985077829808,0.2688408283401563,0.13467711859077974,0.8153782087467338,0.0961671639500663,0.21934705979161634,2.4647837687160785,0.035827758408650684,3.5889320098587265,0.055444106441779877,-1.9920096673781058,0.08939776613281085,0.8806389650075284,0.5637116704080863,-1.3120540506482272,0.22191816529894026,subgroup,"Dalc in (2.0, 5.0] ∧ school=='GP' ∧ sex=='M'",432.556362265957,"[1, 23, 31, 36, 39, 42, 55, 76, 83, 123, 137, 154, 212, 287, 290, 302, 326, 348, 351, 372, 383, 399, 427]",23,10,0.5936,0.8557,1.3859,0.4875,0.9895607418890339,2.7951176317908675,0.9970703125,52.0,0.8992053455721588,1.3776794262739493,0.947265625,43.0,0.14288797424515992,-1.1348037182440323,0.1162109375,15.0
-3.2073,3.1209,13.295,2.8042,3.211399474416176,0.49536403387458905,0.49032315084221545,0.37718887968654263,0.5382357793769332,0.034477615712897425,0.7052590832737904,1.8599811994873328,0.13983235133114164,3.661879605800811,0.09099631189199332,-1.7149384848873435,0.21800378068344667,2.4466396360056297,0.21402339605226336,-1.9251506386110455,0.10927242656264367,subgroup,"Dalc in (2.0, 5.0] ∧ Walc in (3.0, 5.0] ∧ school=='GP'",390.4500161599533,"[1, 23, 31, 36, 39, 42, 55, 74, 76, 83, 102, 112, 123, 154, 212, 287, 290, 302, 326, 348, 351, 378, 383, 399, 427]",25,10,0.6259,0.7442,1.1821,0.3048,0.9905713342333353,2.857492794134119,0.9990234375,54.0,0.9435106259436907,1.7559605549628474,0.9755859375,46.0,0.1514160389427936,-1.0928866496024834,0.0966796875,14.0
0.0659,2.3696,7.8839,0.6599,1.9133042551873096,0.3682755670251163,0.5993436947445467,0.4954249344692352,0.5635680709079507,0.30798831212915856,0.09920392430281642,-0.5524159521924972,0.6906715526489849,2.5083621786523995,0.36289389901066715,-1.7832676775068652,0.22776177023867902,8.317035864224202,0.016973568835686792,-0.531661504655645,0.5059437142371657,subgroup,"goout in (4.0, 5.0] ∧ health in (4.0, 5.0] ∧ reason=='course'",382.8330000036861,"[74, 75, 113, 123, 130, 143, 154, 168, 175, 231, 236, 292, 342, 348, 355, 356, 371, 393, 415, 439]",20,10,0.8423,0.9675,1.3308,-0.4129,0.9780015612124111,2.3403246332772896,0.9814453125,47.0,0.38176525391387955,-0.31012020620556946,0.4228515625,25.0,0.023246515761424863,-2.3066193747436503,0.0322265625,9.0
0.3349,2.4979,8.2334,1.6438,-1.3607273092235141,0.9262692327578107,0.31654829179700156,-0.0007073997646015462,0.9993908197452321,-0.038592254509566104,0.7590865135152917,3.827647364971515,0.02869509020793249,-2.0404741975263927e-14,0.02799903069959541,-1.9033450324056165,0.14594063377149855,1.8059391356778107,0.2378642066225055,0.05648857515640149,0.936466332550884,subgroup,"freetime in (4.0, 5.0] ∧ school=='GP'",382.4798211826494,"[34, 42, 74, 113, 123, 132, 165, 189, 196, 212, 217, 231, 261, 268, 288, 297, 322, 332, 351, 372, 373, 374, 380]",23,13,0.9407,0.7349,0.7344,-0.0241,0.9971337994499895,3.3544827911953568,0.999755859375,89.0,0.18606676472160127,-0.9271248765134606,0.2486572265625,35.0,0.005417583197735375,-3.011377096239435,0.0023193359375,7.0
0.3349,2.4979,8.2334,1.6438,-1.3607273092235141,0.9262692327578107,0.31654829179700156,-0.0007073997646015462,0.9993908197452321,-0.038592254509566104,0.7590865135152917,3.827647364971515,0.02869509020793249,-2.0404741975263927e-14,0.02799903069959541,-1.9033450324056165,0.14594063377149855,1.8059391356778107,0.2378642066225055,0.05648857515640149,0.936466332550884,subgroup,"failures in (-0.001, 3.0] ∧ freetime in (4.0, 5.0] ∧ school=='GP'",382.4798211826494,"[34, 42, 74, 113, 123, 132, 165, 189, 196, 212, 217, 231, 261, 268, 288, 297, 322, 332, 351, 372, 373, 374, 380]",23,13,0.9407,0.7349,0.7344,-0.0241,0.9971337994499895,3.3544827911953568,0.999755859375,89.0,0.18606676472160127,-0.9271248765134606,0.2486572265625,35.0,0.005417583197735375,-3.011377096239435,0.0023193359375,7.0
0.0375,2.8392,11.1556,1.1389,0.37841644989205125,0.015188746328089753,0.9694679872922494,0.8505023253049422,0.06498227189940355,0.18660632049998757,0.07765312677292874,2.5820435528178627,0.04438498629419097,3.3014423528388956,0.19990147787326068,-1.1544022218137915,0.34220535802990026,0.0,,-1.0056609282212068,0.42325052725951473,subgroup,"Mjob=='other' ∧ Walc in (3.0, 5.0] ∧ sex=='M'",320.40347866864767,"[1, 20, 36, 123, 133, 192, 194, 204, 212, 275, 279, 287, 292, 294, 325, 331, 342, 356, 368, 383]",20,16,0.4143,1.4204,6.7879,-0.3727,0.8923221795664961,1.2936416241556439,0.996185302734375,117.0,0.45461372467478284,-0.11595358848929857,0.76812744140625,82.0,0.02715396622087056,-2.0875853072101953,0.0416259765625,34.0
-0.2215,3.4692,24.9645,-0.1189,2.383501809706654,-0.6879956709738764,0.21696266070686065,1.2325461987177948,0.01561023192842464,-0.02695490477156512,0.8507045958628157,3.7427991649617383,0.05175673389382877,5.667640689044607e-15,0.08502938030256198,-1.8713162123643492,0.21422309584304836,1.3354915602445556,0.4156256658123947,0.5114906032433939,0.5657786517534714,subgroup,"address=='U' ∧ famsize=='GT3' ∧ freetime in (4.0, 5.0]",309.07579436395014,"[42, 67, 74, 95, 111, 123, 132, 196, 200, 212, 217, 231, 267, 268, 288, 297, 372, 373, 374, 392]",20,8,0.5545,1.5613,9.1058,-0.9953,0.9639609868253485,2.116641938131136,0.98828125,33.0,0.7372392544060301,0.6680282781004536,0.578125,19.0,0.01688789502789145,-2.632782072462783,0.01171875,2.0
