subgroup,term,coef,p,significant
#4,studytime,-0.3593453665315489,0.6603763309481273,no
#5,const,-4.512054724346383,0.004008680823316845,yes
#5,G1,0.8716727808921007,0.0005487773154686156,yes
#5,G2,0.4472822609050475,0.03183612754071646,yes
#5,absences,0.00749810965852038,0.9548696207433625,no
#5,activities,0.21768573639497557,0.7559902902815347,no
#5,paid,-2.8049586439324825,0.052817788665798206,yes
#5,famsup,2.133333960207811,0.021147046729932815,yes
#5,schoolsup,-8.646269726543105,0.0004521513420405948,yes
#5,studytime,0.12783220995476208,0.8372557798022969,no
#6,const,-4.512054724346383,0.004008680823316845,yes
#6,G1,0.8716727808921007,0.0005487773154686156,yes
#6,G2,0.4472822609050475,0.03183612754071646,yes
#6,absences,0.00749810965852038,0.9548696207433625,no
#6,activities,0.21768573639497557,0.7559902902815347,no
#6,paid,-2.8049586439324825,0.052817788665798206,yes
#6,famsup,2.133333960207811,0.021147046729932815,yes
#6,schoolsup,-8.646269726543105,0.0004521513420405948,yes
#6,studytime,0.12783220995476208,0.8372557798022969,no
#7,const,-3.818333914987053,0.019756090973910803,yes
#7,G1,0.7980709223943697,0.0029294741522878386,yes
#7,G2,0.42688074719245583,0.045346049032946416,yes
#7,absences,0.01284749952458314,0.9258913552773568,no
#7,activities,-0.05360998502110803,0.9452219256743364,no
#7,paid,-0.3900731239161903,0.8469011931754267,no
#7,famsup,2.1089387159149737,0.0454900163229381,yes
#7,schoolsup,-8.461899039451756,0.0009164022801839594,yes
#7,studytime,0.2126454334251664,0.758226146125033,no
#8,const,-3.1125851275251053,0.1859441726575836,no
#8,G1,0.5946109846433756,0.033562947288215655,yes
#8,G2,0.6100770688124562,0.022921753971770154,yes
#8,absences,-0.05669428869209274,0.7151893825725191,no
#8,activities,-0.3947402627617108,0.5985558025738105,no
#8,paid,-0.9762810424450814,0.6203657034152372,no
#8,famsup,1.7198717857448231,0.11967846746103084,no
#8,schoolsup,-9.18360502148933,0.0005073394788650885,yes
#8,studytime,0.6667770991923395,0.42445947613921187,no
#9,const,-0.916369298177311,0.2732168852833642,no
#9,G1,0.305849544357118,0.028895182590680996,yes
#9,G2,0.7310508009922505,4.604259001559432e-06,yes
#9,absences,-0.038666103433096705,0.5957692898350622,no
#9,activities,-0.17798642106263407,0.6924805083475261,no
#9,paid,-4.145905317963274,1.2788598343782268e-05,yes
#9,famsup,0.35495756709611914,0.40381337139101503,no
#9,schoolsup,-9.008885517173013,1.655124060013188e-07,yes
#9,studytime,0.7265404532609412,0.0445387067473892,yes
#10,const,-0.2512508275450376,0.8939836934144398,no
#10,G1,-0.24926851311286047,0.3576605124255895,no
#10,G2,1.1793245638502519,7.586416385009988e-06,yes
#10,absences,-0.11066515615251349,0.4619158631540271,no
#10,activities,0.16561854942343834,0.8522410557004918,no
#10,paid,-0.09972321665845207,0.943785404080342,no
#10,famsup,0.9713641005568521,0.28344649808417177,no
#10,schoolsup,-9.395571528264984,0.0003062439974028339,yes
#10,studytime,0.5346956499652974,0.46708359235588925,no
#11,const,-0.8474364578433704,0.3124297515593502,no
#11,G1,0.24538226673867614,0.09160457262342445,yes
#11,G2,0.8115423303693249,3.315908810193693e-07,yes
#11,absences,-0.037068702094009275,0.6453903267701682,no
#11,activities,0.5677951735480624,0.24918673985396778,no
#11,paid,-2.4234268093708913,0.0011923832594223002,yes
#11,famsup,0.8382633651260953,0.07477398742955137,yes
#11,schoolsup,-9.299068318229907,3.4299757020047455e-07,yes
#11,studytime,0.1425247302675452,0.6460935433001219,no
#12,const,0.06503520812777897,0.9679528852439858,no
#12,G1,-0.2788653301864661,0.2861828497777033,no
#12,G2,1.2520763596055526,1.3306625093344854e-05,yes
#12,absences,-0.08055012800976438,0.5184208999597546,no
#12,activities,-0.6075114702189204,0.45295363101939234,no
#12,paid,0.3694921241864335,0.7726518415053929,no
#12,famsup,1.2354167598572183,0.15595067043341831,no
#12,schoolsup,-8.268822427620004,0.00023096577870286897,yes
#12,studytime,-0.10490315274937911,0.8295685669808717,no
#13,const,1.2244620579422092,0.1009175350730307,no
#13,G1,0.14848651003911018,0.21075791701172422,no
#13,G2,0.7683554912506315,2.118894238052483e-06,yes
#13,absences,-0.057776256213107585,0.35499814302505106,no
#13,activities,0.48545868663612585,0.18224734387594982,no
#13,paid,2.5220335918618832e-14,1.003861178565401e-09,yes
#13,famsup,0.021428078387046856,0.948770115282797,no
#13,schoolsup,-9.441590465474913,3.9554981951999745e-10,yes
#13,studytime,0.1877528160957993,0.387695306753188,no
#14,const,-0.5789264083444507,0.37790828486907724,no
#14,G1,0.24590204228886883,0.01834216034164283,yes
#14,G2,0.7871029806771365,3.399007683252044e-10,yes
#14,absences,-0.016994810727920126,0.757392275412462,no
#14,activities,0.14613519610727677,0.6638629876553955,no
#14,paid,-2.8105311545184244,2.2142105685481548e-05,yes
#14,famsup,0.4982879847846011,0.1265484175960199,no
#14,schoolsup,-8.808907020080618,1.3859524773319972e-09,yes
#14,studytime,0.23968503190258006,0.23427363255399852,no
#15,const,-0.739166750712934,0.30814948777862133,no
#15,G1,0.2539358042474883,0.029925120693163606,yes
#15,G2,0.7928803317538099,1.835364552320336e-08,yes
#15,absences,-0.004516011553998667,0.947656451106095,no
#15,activities,0.3107485820772855,0.4373241621966537,no
#15,paid,-2.4872254981570583,0.0004121254749244019,yes
#15,famsup,0.6431319645698697,0.08713959128232086,yes
#15,schoolsup,-8.847327205962067,2.8620157348185567e-08,yes
#15,studytime,0.12904216100872812,0.5656117164139529,no
#16,const,2.2349772972135544,0.0702512575496245,yes
#16,G1,-0.13060005214494907,0.47696185781735545,no
#16,G2,0.979952597369647,1.3377573097840018e-06,yes
#16,absences,-0.07120933917342792,0.24874309898844008,no
#16,activities,-0.554530862121553,0.19174525530938455,no
#16,paid,-6.943726797162599e-16,7.696176967843722e-06,yes
#16,famsup,0.4401051707191299,0.3055260439218056,no
#16,schoolsup,-9.16330256510086,7.915709649801673e-08,yes
#16,studytime,0.12396529874608153,0.629601488729938,no
#17,const,1.665059065837387,0.03586766091087698,yes
#17,G1,0.3204740754437204,0.0015601193363809947,yes
#17,G2,0.6123837025157912,2.8998993018243505e-06,yes
#17,absences,-0.04154967585284611,0.458349083627288,no
#17,activities,-0.22844239955896395,0.4992821160391625,no
#17,paid,-1.3731488787257309,0.05040182213783257,yes
#17,famsup,-0.06307284843787553,0.8410959800823707,no
#17,schoolsup,-8.866496516220318,5.449268797735083e-10,yes
#17,studytime,0.015045237351841767,0.936107029869365,no
#18,const,-0.5626978448624218,0.4708857004865048,no
#18,G1,0.28021718103995663,0.023120093093679867,yes
#18,G2,0.7645280915723566,1.9103108979250945e-07,yes
#18,absences,-0.006177775556740497,0.919108369758977,no
#18,activities,0.26170109823258225,0.45335392723082524,no
#18,paid,-2.09842985735633,0.0006943737190591441,yes
#18,famsup,0.4895780294741643,0.14626214181279373,no
#18,schoolsup,-8.793134771018904,9.761453470978752e-09,yes
#18,studytime,0.12329565363803319,0.6027209389753845,no
#19,const,2.921251044002368,0.12833918742452627,no
#19,G1,0.25937435402777465,0.38200305087302366,no
#19,G2,0.6268398816790786,0.04541529501300804,yes
#19,absences,0.020150521536609678,0.8547841047132532,no
#19,activities,-1.7160371134780272,0.03344197208288224,yes
#19,paid,-9.072767189239707,0.00040626565438969933,yes
#19,famsup,-0.00755421521892341,0.9929104362591372,no
#19,schoolsup,-3.4873881469374064,0.012634335260997458,yes
#19,studytime,-0.051983504710634065,0.9285885095523425,no
#20,const,2.57520516051181,0.28666590642636697,no
#20,G1,-0.10863042346099383,0.768929003991462,no
#20,G2,0.9342224985103952,0.003090788109801842,yes
#20,absences,-0.06894958663881379,0.5756579034684699,no
#20,activities,-1.3758109389492652,0.10161858971711535,no
#20,paid,-8.608362580344064,0.0007759868305669945,yes
#20,famsup,0.6739832808748896,0.43425294423082916,no
#20,schoolsup,-4.619730149549656,0.013475766990842145,yes
#20,studytime,0.2540128944864263,0.6250096948394843,no
#21,const,2.57520516051181,0.28666590642636697,no
#21,G1,-0.10863042346099383,0.768929003991462,no
#21,G2,0.9342224985103952,0.003090788109801842,yes
#21,absences,-0.06894958663881379,0.5756579034684699,no
#21,activities,-1.3758109389492652,0.10161858971711535,no
#21,paid,-8.608362580344064,0.0007759868305669945,yes
#21,famsup,0.6739832808748896,0.43425294423082916,no
#21,schoolsup,-4.619730149549656,0.013475766990842145,yes
#21,studytime,0.2540128944864263,0.6250096948394843,no
#22,const,-0.22917295868970844,0.8830453360094755,no
#22,G1,-0.1405746004652229,0.4940348458091124,no
#22,G2,1.1158066011502197,3.038524103389616e-07,yes
#22,absences,-0.04382911826872685,0.7173348334578363,no
#22,activities,-0.12448657899229687,0.8643850311264293,no
#22,paid,0.10295313631985259,0.9355683833108013,no
#22,famsup,0.9024836618998635,0.2539090316693088,no
#22,schoolsup,-8.620140347012995,8.821650960363961e-05,yes
#22,studytime,0.1347301086575855,0.7715866345128742,no
#23,const,-0.22917295868970844,0.8830453360094755,no
#23,G1,-0.1405746004652229,0.4940348458091124,no
#23,G2,1.1158066011502197,3.038524103389616e-07,yes
#23,absences,-0.04382911826872685,0.7173348334578363,no
#23,activities,-0.12448657899229687,0.8643850311264293,no
#23,paid,0.10295313631985259,0.9355683833108013,no
#23,famsup,0.9024836618998635,0.2539090316693088,no
#23,schoolsup,-8.620140347012995,8.821650960363961e-05,yes
#23,studytime,0.1347301086575855,0.7715866345128742,no
#24,const,0.8029447918345298,0.415198831169838,no
#24,G1,0.2628736332800754,0.18649514233940953,no
#24,G2,0.6846989147744105,0.0002470170023322762,yes
#24,absences,0.0035289089467248833,0.9451277536380972,no
#24,activities,-0.08674994659720381,0.8201524101093592,no
#24,paid,-1.2243510724509632,0.05425988626312767,yes
#24,famsup,0.17043942628734426,0.67590752989141,no
#24,schoolsup,-8.969538801393215,1.629923362040025e-07,yes
#24,studytime,0.25116207271632085,0.4721673955759299,no
#25,const,-0.7667720061142667,0.24174506355013176,no
#25,G1,0.2485162585425455,0.01910575176142443,yes
#25,G2,0.808439039924992,1.771246336791163e-10,yes
#25,absences,0.01247320189678762,0.8228852238343478,no
#25,activities,0.20087606812192726,0.5400032518661277,no
#25,paid,-2.0687744463189217,0.0004532493604811803,yes
#25,famsup,0.5087757883697019,0.11604424351542185,no
#25,schoolsup,-8.64498431956533,3.06662769261994e-09,yes
#25,studytime,0.12323104072384339,0.5322449647677628,no
#26,const,-0.7667720061142667,0.24174506355013176,no
#26,G1,0.2485162585425455,0.01910575176142443,yes
#26,G2,0.808439039924992,1.771246336791163e-10,yes
#26,absences,0.01247320189678762,0.8228852238343478,no
#26,activities,0.20087606812192726,0.5400032518661277,no
#26,paid,-2.0687744463189217,0.0004532493604811803,yes
#26,famsup,0.5087757883697019,0.11604424351542185,no
#26,schoolsup,-8.64498431956533,3.06662769261994e-09,yes
#26,studytime,0.12323104072384339,0.5322449647677628,no
#27,const,-0.43570443302691153,0.802995173768135,no
#27,G1,-0.14254886639912745,0.5294768055013772,no
#27,G2,1.1150460181472535,4.121600383042634e-06,yes
#27,absences,-0.0381818661722273,0.8162685687322007,no
#27,activities,-0.07514744668881135,0.9333593293742937,no
#27,paid,0.905469600657451,0.6434104042163485,no
#27,famsup,0.7203349332029121,0.4285992117641214,no
#27,schoolsup,-8.571349942655637,0.0005174036897547916,yes
#27,studytime,0.29094483759171874,0.5945451575500313,no
#28,const,-3.5707459659837903,0.03592171710491155,yes
#28,G1,1.2713576397641604,0.0014920198541480813,yes
#28,G2,0.10205508066360258,0.7265127532660636,no
#28,absences,0.22118933083128167,0.05258014060429645,yes
#28,activities,-2.793668044255764,0.009647850486522268,yes
#28,paid,-5.834255476507709,0.013567805126054659,yes
#28,famsup,0.9493054371833569,0.2783071685315552,no
#28,schoolsup,1.738531445367733,0.4158008880915891,no
#28,studytime,-0.20888760050282862,0.7160959685818016,no
#29,const,-0.8593909301860396,0.19280996021528005,no
#29,G1,0.2470155321767672,0.022253078886223365,yes
#29,G2,0.8296553047813946,2.272749783649791e-10,yes
#29,absences,0.0142191944624796,0.8084571708779662,no
#29,activities,0.15801433996680458,0.6454526886791796,no
#29,paid,-2.001568392764738,0.0007196862934821372,yes
#29,famsup,0.5223681214531544,0.11125474025745977,no
#29,schoolsup,-8.495918950484931,7.612258193336354e-09,yes
#29,studytime,0.030780361792856148,0.8814290640737461,no
#30,const,-0.11318588837568111,0.9201493938277738,no
#30,G1,0.29087673174521567,0.16100870743172385,no
#30,G2,0.7239786062485604,0.0007129835825211115,yes
#30,absences,0.0020988915450585177,0.9591101782518552,no
#30,activities,0.10329180771180013,0.7922252548968435,no
#30,paid,-0.8604380980326307,0.1960735498620523,no
#30,famsup,0.192318351710429,0.6833364572403609,no
#30,schoolsup,-8.66052441382683,1.842881110225257e-07,yes
#30,studytime,0.17962871941504704,0.43029060769340577,no
#31,const,0.342520655550016,0.745897915294441,no
#31,G1,0.21911189286261123,0.23842815277857912,no
#31,G2,0.759775688624827,6.553731406173957e-05,yes
#31,absences,0.009637639051877533,0.8122679776185056,no
#31,activities,0.1330965009931505,0.7209987010388753,no
#31,paid,-0.7570578359003406,0.2298021687797855,no
#31,famsup,0.05168081749370268,0.9043431338269564,no
#31,schoolsup,-8.5558168578888,2.7081794459460735e-08,yes
#31,studytime,0.09870911597621257,0.6226322341922386,no
#32,const,-1.4301979626136376,0.5749952545327681,no
#32,G1,-0.10160402706540583,0.8490987651486616,no
#32,G2,1.2195090692945756,0.042822998355153935,yes
#32,absences,0.17976877468464575,0.20035674946506676,no
#32,activities,0.7389858527613747,0.42719794801910593,no
#32,paid,0.8651452334650079,0.5454049470030398,no
#32,famsup,-2.065944031703781,0.08756605932422577,yes
#32,schoolsup,7.5689560931066335,0.006517287677462627,yes
#32,studytime,0.009149626157717972,0.9888621483126485,no
#33,const,0.22881351352079005,0.8411562155958232,no
#33,G1,0.2441487379792351,0.20539779090114105,no
#33,G2,0.7414613537933299,0.00023682735995249118,yes
#33,absences,0.01207994040611357,0.7708847479040168,no
#33,activities,0.21048965790314345,0.6051097849685089,no
#33,paid,-0.70691474212716,0.2976912294966358,no
#33,famsup,-0.0625522736921843,0.8913142808299364,no
#33,schoolsup,-8.541997661922245,2.1012047310063974e-07,yes
#33,studytime,0.14018301500498587,0.5533163713434128,no
#34,const,0.6378071656402065,0.3096960486223837,no
#34,G1,0.252549710174458,0.009532672028648445,yes
#34,G2,0.7414422915592134,2.141727414997219e-09,yes
#34,absences,-0.008941885024569989,0.8717530820317587,no
#34,activities,0.053393457397792776,0.8776672272562308,no
#34,paid,-0.2704483040281751,0.6609702849637854,no
#34,famsup,0.03246783722028601,0.9179022382265938,no
#34,schoolsup,-8.58667463594927,5.337268243578845e-10,yes
#34,studytime,-0.04446491908918615,0.8147616372337759,no
#35,const,0.35188271629214407,0.67118616634676,no
#35,G1,0.2285930706278112,0.15893201875807975,no
#35,G2,0.7640489839206971,5.214603722960478e-06,yes
#35,absences,0.014175268322481227,0.6727480188788661,no
#35,activities,0.03802997841746214,0.9028741154661065,no
#35,paid,-0.775654498734712,0.18386045445092875,no
#35,famsup,0.045273917410249886,0.8935699096189038,no
#35,schoolsup,-8.468631158556052,2.0125209862976e-09,yes
#35,studytime,0.04615405502406733,0.797423160617078,no
#36,const,0.35188271629214407,0.67118616634676,no
#36,G1,0.2285930706278112,0.15893201875807975,no
#36,G2,0.7640489839206971,5.214603722960478e-06,yes
#36,absences,0.014175268322481227,0.6727480188788661,no
#36,activities,0.03802997841746214,0.9028741154661065,no
#36,paid,-0.775654498734712,0.18386045445092875,no
#36,famsup,0.045273917410249886,0.8935699096189038,no
#36,schoolsup,-8.468631158556052,2.0125209862976e-09,yes
#36,studytime,0.04615405502406733,0.797423160617078,no
#37,const,0.3836495130447566,0.45892772872665744,no
#37,G1,0.12530246188811445,0.15418243096827697,no
#37,G2,0.8838213323636538,4.0366797447057404e-13,yes
#37,absences,-0.025826777178429322,0.5496006229059239,no
#37,activities,0.08694877185956784,0.732280632514009,no
#37,paid,-0.3082380781822831,0.5322533204372315,no
#37,famsup,0.024290180794331206,0.9263574770270808,no
#37,schoolsup,-8.483335542918189,2.793804214357039e-12,yes
#37,studytime,-0.04227163839729764,0.7904636261054803,no
#38,const,-3.9426202890784663,0.009112575764756728,yes
#38,G1,0.6985859165707959,0.0030829257311684177,yes
#38,G2,0.6065991389207201,0.002050074227087254,yes
#38,absences,0.08606326035487684,0.382920673369629,no
#38,activities,-0.09816190945413528,0.8771883754396366,no
#38,paid,0.39745159257708984,0.8360006421332628,no
#38,famsup,1.3111048068967146,0.05426265329419368,yes
#38,schoolsup,-7.497598853015365,0.0004113955612188843,yes
#38,studytime,-0.10710209964043482,0.8101462515286864,no
#39,const,0.15218454237670276,0.7778053566013383,no
#39,G1,0.22230150004154292,0.007428302456429075,yes
#39,G2,0.777888091429212,3.1850602620487115e-12,yes
#39,absences,0.01872922053508061,0.7124237562108822,no
#39,activities,0.03397066125506254,0.9044856229525222,no
#39,paid,-0.4255782335948508,0.4235078373768886,no
#39,famsup,0.1563370954922978,0.5512223765589741,no
#39,schoolsup,-8.653755232525192,1.5161164348669694e-11,yes
#39,studytime,0.1548731008175409,0.47707571882019406,no
#40,const,0.41113432590735766,0.5918882768484365,no
#40,G1,0.14750073782302897,0.26473159879370745,no
#40,G2,0.8514711761882069,2.2949817545071106e-08,yes
#40,absences,0.060255894571617855,0.33109365405242575,no
#40,activities,0.1758403134046407,0.6314312085293547,no
#40,paid,-0.5683096770154537,0.5694542567956783,no
#40,famsup,0.1639691836782271,0.6222304071814516,no
#40,schoolsup,-8.572502249408666,3.8057896018836725e-09,yes
#40,studytime,-0.08510844283571367,0.7261432407187809,no
#41,const,-4.62318994019168,0.0148714745586996,yes
#41,G1,0.6489854788902368,0.02745688584241483,yes
#41,G2,0.6642786523250842,0.005504136692823935,yes
#41,absences,0.17702343596374454,0.2650435239993907,no
#41,activities,-0.7485628430231429,0.3716271672385325,no
#41,paid,-1.4010109099648743e-15,0.015810652367284222,yes
#41,famsup,0.7651299798915545,0.3442750694850566,no
#41,schoolsup,6.890730174448927,0.0062404833988865096,yes
#41,studytime,0.5832513167211177,0.3759264996466315,no
#42,const,1.603924831344937,0.6436303974578577,no
#42,G1,0.5224162978997589,0.44482431857158866,no
#42,G2,0.44895740966072983,0.437861394732147,no
#42,absences,0.044561134141227754,0.6052173756337137,no
#42,activities,1.804646335233774,0.13428517492818765,no
#42,paid,2.993917375530433,0.11943616403389247,no
#42,famsup,-1.221702937068093,0.3096981340032524,no
#42,schoolsup,2.184528639407824,0.2421906263785725,no
#42,studytime,-1.5963669265217375,0.13630634426110566,no
#43,const,0.2371201879602693,0.7783479331813374,no
#43,G1,0.2762745075807187,0.11129256811179157,no
#43,G2,0.7363509197847314,1.5737122761343573e-05,yes
#43,absences,0.03587227810610709,0.3948267954552922,no
#43,activities,-0.02744217245510816,0.9320793389386502,no
#43,paid,-0.8291507626057122,0.16099342571132572,no
#43,famsup,0.01644687750218754,0.9615983963508131,no
#43,schoolsup,-8.337546578371969,5.34785239933664e-09,yes
#43,studytime,0.005209133220511086,0.9777231758717679,no
#44,const,0.9774689668137766,0.3923562004406812,no
#44,G1,0.11221359511774187,0.5662056462056171,no
#44,G2,0.8818562185177128,5.6813719531188605e-05,yes
#44,absences,-0.03047027004954585,0.5065288689500357,no
#44,activities,-0.3173767728794852,0.4636468945998564,no
#44,paid,-0.49247433274794905,0.43256909769223884,no
#44,famsup,-0.32087939285172773,0.48767846938469095,no
#44,schoolsup,-8.175689551317548,2.888273855107504e-07,yes
#44,studytime,-0.05804087942433511,0.7888554303430937,no
#45,const,-6.057391713962336,0.005264503831236024,yes
#45,G1,0.9555345218107576,0.0070987752903325435,yes
#45,G2,0.5203549324972345,0.09953464381810857,yes
#45,absences,0.14348969540329748,0.17196142671491127,no
#45,activities,-0.926196866375782,0.28460831809167153,no
#45,paid,1.0340107004254104e-16,0.7122208600250391,no
#45,famsup,0.7013160739186599,0.402140919057702,no
#45,schoolsup,-5.553497812241218,0.023383331824742518,yes
#45,studytime,0.01432734209836184,0.9820806977151519,no
#46,const,-5.750182998273543,0.001885789903355405,yes
#46,G1,1.4455735094967312,0.0007186138506687632,yes
#46,G2,0.14308250415693546,0.6624856031327508,no
#46,absences,0.2305834097351513,0.022133572902582763,yes
#46,activities,-1.1413795581755617,0.20804346946095387,no
#46,paid,-1.2568342464414899,0.3413048326835969,no
#46,famsup,1.4864336791224444,0.10803105542014249,no
#46,schoolsup,-3.1421134629468526,0.12627560766123538,no
#46,studytime,-0.5176626994313009,0.29723726521407556,no
#47,const,-1.4540425828825385,0.26237442825354396,no
#47,G1,0.44669456216350373,0.03879574693002163,yes
#47,G2,0.6841947183302965,0.0007264408886362843,yes
#47,absences,0.042319277564151145,0.5904029224490438,no
#47,activities,-0.5971976331504366,0.2324472795278323,no
#47,paid,0.4105429167112682,0.7137481425096718,no
#47,famsup,0.9682326188297932,0.06039249603648703,yes
#47,schoolsup,-7.938056015315748,1.1056457721066016e-05,yes
#47,studytime,-0.013025315715734509,0.9762022612554249,no
#48,const,-3.111814634640548,0.029276756468357576,yes
#48,G1,0.4110163562370014,0.037688917897638195,yes
#48,G2,0.8056890074777214,1.8289803263997748e-05,yes
#48,absences,0.05405139035087552,0.5656999676577344,no
#48,activities,-0.29810347768072226,0.6212658809894092,no
#48,paid,0.42301350063692045,0.823355034981886,no
#48,famsup,1.1702956499402917,0.057170931557303406,yes
#48,schoolsup,-7.774417723207391,0.00021050784241061018,yes
#48,studytime,0.14019863793529436,0.7213871788596953,no
#49,const,-2.5715984168385813,0.12821431857997026,no
#49,G1,0.7066251265596466,0.0071726464109904495,yes
#49,G2,0.486431559640522,0.059751643394513616,yes
#49,absences,0.09573729367112663,0.25947156825189543,no
#49,activities,-0.3619122024230388,0.613508969761633,no
#49,paid,2.3128797890210984e-15,0.03924483607344818,yes
#49,famsup,0.2428948711130019,0.7119387915824498,no
#49,schoolsup,-7.033691257317942,0.0013577214000168438,yes
#49,studytime,0.08992675793260052,0.8446058673485604,no
