r2,mae,mse,mean_residual,intercept,coef__STUDY HOURS,pval__STUDY HOURS,coef__READING NON-SCIENTIFIC,pval__READING NON-SCIENTIFIC,coef__READING SCIENTIFIC,pval__READING SCIENTIFIC,coef__SEMINAR ATTENDANCE,pval__SEMINAR ATTENDANCE,coef__IMPACT PROJECTS,pval__IMPACT PROJECTS,coef__CLASS ATTENDANCE,pval__CLASS ATTENDANCE,coef__MIDTERM PREP1,pval__MIDTERM PREP1,coef__MIDTERM PREP2,pval__MIDTERM PREP2,coef__NOTE TAKING,pval__NOTE TAKING,coef__LISTENING,pval__LISTENING,coef__DISCUSSION,pval__DISCUSSION,coef__EXPECTED GPA,pval__EXPECTED GPA,coef__FLIPPED CLASSROOM,pval__FLIPPED CLASSROOM,coef__PREVIOUS GPA,pval__PREVIOUS GPA,model_type,description,cookD,n_train,n_test,baseline_r2,baseline_mae,baseline_mse,baseline_mean_residual,ttest_p,ttest_stat,wilcoxon_p,wilcoxon_stat,ttest_p_mean,ttest_stat_mean,wilcoxon_p_mean,wilcoxon_stat_mean,ttest_p_mean_global,ttest_stat_mean_global,wilcoxon_p_mean_global,wilcoxon_stat_mean_global
-7.9768,5.6629,55.6513,0.2921,-28.141889658803784,0.261540788375481,0.8803893881518781,7.649118581215431,0.10931182833962363,-5.567849920736713,0.16423732956823311,1.4742800486222587,0.5124004105387716,5.73695797086023,0.22403870871410578,5.803068580935357,0.22579217499172946,4.552535024283124,0.20536433074732993,-0.42372520572041505,0.9394755074861054,1.5054980142169774,0.5412456454782908,2.5075482161562546,0.19530236687999367,0.08566595152335754,0.9709100882059793,1.7258723161120115,0.3449675193848486,-1.0553834605840156,0.5752172886797241,-2.010178188316088,0.2205499035057177,subgroup,AGE=='1' ∧ PARTNER=='2',69.575548606743,17,19,-0.4034,2.5638,8.7,0.8576,0.9732700111808821,2.0666678111953463,0.9929656982421875,154.0,0.9777942282155395,2.1610940261246827,0.9973354339599609,161.0,0.721331910551956,0.5979290456503326,0.41439247131347656,89.0
-9.0799,5.6659,56.995,-0.0033,-28.141889658803784,0.261540788375481,0.8803893881518781,7.649118581215431,0.10931182833962363,-5.567849920736713,0.16423732956823311,1.4742800486222587,0.5124004105387716,5.73695797086023,0.22403870871410578,5.803068580935357,0.22579217499172946,4.552535024283124,0.20536433074732993,-0.42372520572041505,0.9394755074861054,1.5054980142169774,0.5412456454782908,2.5075482161562546,0.19530236687999367,0.08566595152335754,0.9709100882059793,1.7258723161120115,0.3449675193848486,-1.0553834605840156,0.5752172886797241,-2.010178188316088,0.2205499035057177,subgroup,AGE=='1' ∧ PARENTALSTATUS=='1' ∧ PARTNER=='2',69.575548606743,17,18,-0.459,2.4784,8.2498,1.133,0.9711754817801602,2.035925873408238,0.989593505859375,137.0,0.9748920430611079,2.107592702579026,0.9947967529296875,142.0,0.6606174792419546,0.42136934528959136,0.2754364013671875,71.0
-12.5012,6.7631,66.6061,1.2544,-8.39124566430403,0.3670637912833641,0.9266507960561415,4.088191826270553,0.6046047232598515,0.865419996983864,0.8221587131824188,2.9444427688131602,0.7266967416210717,0.24836374604132394,0.9458752905252339,-8.391245664304048,0.7038099708290929,-0.2032875885990033,0.9349492477332019,-6.445392851756894,0.6969663881517583,2.575056552556174,0.7378077292021725,-2.0541396471120486,0.5321468695333196,6.124083848589951,0.4461884760255731,-6.06873774694616,0.5660610386901195,1.0614085356658094,0.7195422544369512,3.6711204946463587,0.5323168457590157,subgroup,OCCUPATIONFATHER=='4' ∧ OCCUPATIONMOTHER=='2',63.9363715481186,16,15,-0.4002,2.1374,6.9077,0.1189,0.995623186092129,3.0439865913939856,0.99993896484375,118.0,0.9947413055553246,2.951367300815844,0.99969482421875,114.0,0.8008397594534804,0.8712342923886519,0.772857666015625,73.0
-7.0939,4.9399,45.6497,0.6175,0.5676480348550061,3.6619404702645717,0.03616716544758795,-4.487975764193305,0.05047524130158078,1.1320177058411147,0.3268486469007912,-3.559821442908289,0.09707669309326757,0.5676480348550177,0.7698994493017731,6.942102755966617,0.052393552317052915,2.3493023106443762,0.10860765122561278,-0.8517965434001957,0.5723493645985542,-0.24105207379931293,0.692860682640819,-1.7281875063560075,0.1472033873003426,-2.4526390160091163,0.09458878772003539,0.5764139784082953,0.2584854179117618,-3.1089808436501416,0.03386071863054098,2.879334799899373,0.028267668172505558,subgroup,EDUCATIONFATHER=='2' ∧ PARENTALSTATUS=='1' ∧ SALARY=='1',57.86683283227725,16,10,-0.325,2.5346,7.473,0.7753,0.940240856413648,1.720145400918988,0.947265625,43.0,0.9447269985650029,1.7697734795143387,0.9677734375,45.0,0.3751098703832095,-0.3282649930291216,0.5771484375,29.0
-15.6037,5.8376,79.2909,2.6952,-12.558029926830848,-0.17799542967634469,0.8357254110554498,2.017023356990619,0.26292825013475196,1.1326822086967963,0.5606053842130017,6.646124013974638,0.11587530314758218,-12.55802992683086,0.2022258755204693,4.4557304827404245,0.2978925196410349,-2.761046779899364,0.16261849922004987,0.23148249873656535,0.8861128787372052,0.36179714794225293,0.8273567822471325,2.090126562808986,0.263196650006651,2.1463547274285295,0.2706627888830447,0.0859078025092852,0.946046701127385,-0.17410626002504603,0.8573156755916079,1.1054909802025865,0.35236948749336294,subgroup,PARTNER=='1' ∧ SEX=='2' ∧ TRANSPORTATION=='1',55.49092443295475,16,14,-0.5587,2.269,7.4437,1.1147,0.88744780487574,1.2736056684751698,0.99664306640625,93.0,0.8928169544593577,1.305466800394074,0.9991455078125,98.0,0.9152598664456585,1.454661138639405,0.8917236328125,72.0
-6.1261,4.5786,40.1915,0.777,-0.04458596964955941,3.422185583494561,0.006951992495199963,-4.387135382556505,0.017110055817917063,1.3994871280354992,0.12413414776412021,-3.2524669915698423,0.041465252385685235,-0.04458596964954964,0.9720271304439942,6.4761445805976035,0.014755033425205283,2.056488596656849,0.04104107363684841,-0.9149400424865348,0.47347715213111363,-0.018289431377303544,0.9578886555843618,-1.4201370976597607,0.05498626089329165,-2.1030831568328017,0.022053661968107784,0.462789527363047,0.19148929338679288,-2.9364669188892805,0.007140200522676403,2.72336356160033,0.005021522324213803,subgroup,EDUCATIONFATHER=='2' ∧ SALARY=='1',52.00455771400453,17,10,-0.325,2.5346,7.473,0.7753,0.9300661746464728,1.6191504384727622,0.9345703125,42.0,0.9368549784017434,1.6849058962480887,0.947265625,43.0,0.4411461234337978,-0.15232306905224233,0.5771484375,29.0
-7.4827,5.8095,52.1722,-0.2793,-9.212367251291532,2.16951947748114,0.3757182386329404,-0.5008437621051067,0.856263587046349,-2.008428032845365,0.4392607276562994,0.6171832152705616,0.66561513787518,-0.9372969697434566,0.4440597638421685,-2.8191645221046517,0.5541981563318708,4.1175820846293405,0.16175462030750457,-5.356984240825049,0.29651286986268444,1.5036281770519695,0.26701682403240207,-2.443709561742289,0.19023896073059773,1.0515941350863143,0.6623147064066393,1.4200842227992205,0.38189524045974965,4.113476414931516,0.2937795914214798,1.8679339717799914,0.17609389312315468,subgroup,SCHOLARSHIP=='4',48.28307308373608,17,25,-0.0185,2.174,6.2641,1.0124,0.9986581215715931,3.3471860007898404,0.9997851550579071,285.0,0.9987841439355998,3.3874009753241934,0.9998750984668732,289.0,0.3959801542148403,-0.26672366685936527,0.2624562978744507,138.0
-9.5149,5.3787,43.0501,-2.3902,-8.77173913043476,-3.0217391304347716,0.523051302759532,-0.45652173913043725,0.8328213414613341,0.9999999999999987,0.5000000000000009,-0.9130434782608683,0.7746089452533623,-6.141304347826086,0.459735652649856,-1.217391304347832,0.6036945718271416,3.6304347826086865,0.5875022426831539,1.9782608695652044,0.7692239917815641,5.521739130434783,0.419849413082987,4.239130434782606,0.6364574904695455,2.4130434782608665,0.23793274905516737,-1.3043478260869543,0.6156215805122154,0.10869565217391386,0.843097015642028,-0.7173913043478286,0.49434747129852796,subgroup,AGE=='2' ∧ GRADSCHOOL=='2' ∧ HOBBIES=='2',45.19096093835619,16,19,-0.5118,2.098,6.1895,0.1991,0.9987129724769802,3.496957865022143,0.9997901916503906,175.0,0.9985459223700112,3.4419562592198285,0.9994144439697266,170.0,0.9320228613558925,1.5609102817382379,0.8949413299560547,126.0
-5.3336,4.0998,26.8686,0.0287,-17.65693775066557,-2.2309662633547847,0.07676398504193369,5.363216608809944,0.049060001672051275,1.122577601024568,0.21727175186868225,0.7872670284115797,0.29910640939184285,-2.6508038151730626,0.08806374675966977,1.030737083347367,0.23395120489730978,6.187017626638794,0.05782160893029024,5.294867041892739,0.11119558468071458,0.7488456742273567,0.3331890697172752,-1.5373934144450825,0.16841283326571926,0.7019311785918785,0.3261472138387723,-1.1502140136833927,0.13805615962616813,-0.9760372080482618,0.1082937514018562,1.5525934414074325,0.0620445993550956,subgroup,OCCUPATIONFATHER=='1' ∧ PARENTALSTATUS=='1',43.28969622645474,16,17,-0.1904,1.8642,5.0498,0.9718,0.9950489762185317,2.92551849694048,0.9945068359375,128.0,0.9939759148217876,2.830877372578698,0.9883880615234375,123.0,0.6998859907863983,0.5346729894345869,0.6611480712890625,85.0
-43.5036,9.1104,172.4709,7.2638,-11.235375879354903,-1.45862994113706,0.39360279080611776,3.45200977459801,0.19513262701455328,2.8490357006125575,0.3652503964143078,4.987704704249612,0.2571462105008683,-11.235375879354892,0.21414571942383603,0.7930693075229682,0.8228189330889423,-3.664663990715928,0.2842857333359426,1.9353610738897364,0.4339687454913708,0.9173963318338445,0.5020795645651942,4.388407111408884,0.12835018147381655,0.6476281943912717,0.689738364755282,0.893222985260341,0.5533519052348348,-2.1915761987940283,0.21717208812502767,0.3098588844754939,0.7810152966244598,subgroup,PARTNER=='1' ∧ SCHOLARSHIP=='3',42.745954757134236,19,17,-0.4326,1.8627,5.552,0.0015,0.9817507671050052,2.2822111383343784,0.9998550415039062,145.0,0.9810370079528983,2.262625231265478,0.9989547729492188,137.0,0.533697428635688,0.08590834699001414,0.40879058837890625,71.0
-2.8839,3.124,16.5373,-0.0253,16.536810823899252,0.7941813462884649,0.4116611705832158,-1.4173527879665666,0.11870494465556782,-0.2144625901127578,0.809851150917882,2.3884712990515142,0.0543915632345055,0.6167544955621196,0.6012953123815813,-3.5615669692775263,0.03866647004781112,-3.1060581895658164,0.0311020877931361,-4.529915205312566,0.050834624506686354,-0.09779134941881207,0.9027988437860048,-4.421011023164818,0.05180703172482819,1.8881899625306025,0.043123901325786126,1.2975003095814535,0.1293590984148248,0.01716525628996829,0.9671007652364423,-0.2719364875834607,0.5632704067868812,subgroup,AGE=='2' ∧ HOBBIES=='2',33.89023994514621,19,27,-0.3867,2.0122,5.9043,0.3722,0.9912816228416111,2.5391452077786276,0.97822105884552,272.0,0.9957729643481918,2.849489257971731,0.9929971322417259,289.0,0.9346246266966565,1.5604229422505733,0.8549593612551689,233.0
-2.9566,3.1277,16.8392,-0.1789,15.391049491049506,0.6507195507195449,0.2309074964486643,-1.8294489294489211,0.1083383941290042,0.9532818532818513,0.19536347920320418,2.2354861354861466,0.06515807545221339,0.6603720603720573,0.30629001584227045,-3.6424008424008454,0.0609339631478072,-2.9588978588978607,0.05555706099483275,-3.508424008423993,0.08861056095278635,-0.27184977184977055,0.3937551596767268,-4.770164970164971,0.057489146183441926,1.8868023868023838,0.057303045175096594,1.1982449982450112,0.10655746181825046,0.0307125307125235,0.8451797796044866,-0.19733239733240432,0.38957105920623997,subgroup,AGE=='2' ∧ HOBBIES=='2' ∧ PARENTALSTATUS=='1',33.660879144953306,16,26,-0.4355,2.0604,6.1092,0.3573,0.9879881806879596,2.4026819484237083,0.95790134370327,243.0,0.9941878657622112,2.7229044283836146,0.9768344163894653,253.0,0.9555667873732844,1.7703376344472577,0.9213174134492874,231.0
-2.263,3.001,13.938,-0.0245,14.567029006235991,0.940665941987525,0.28299895924573626,-2.4472853138051387,0.08037227729821496,0.9790548658390233,0.36051788573990806,2.4388065678814743,0.05811073591783578,1.177264145546078,0.3093056213003328,-3.0689513130041766,0.07146555443175844,-2.6847016419703573,0.05930990826902809,-4.449138966760102,0.06239844505903295,-0.18379197894616073,0.7615355920363404,-4.5310486869958115,0.061378379325532174,1.7586532410320936,0.062074591478705816,0.8896847645746249,0.22334411128673792,0.013530522341098639,0.9719475461212219,0.0661250643629544,0.8594695232530722,subgroup,AGE=='2' ∧ HOBBIES=='2' ∧ OCCUPATIONMOTHER=='2',32.972658398798984,17,19,-0.4167,2.0551,6.0512,0.1671,0.9548300710014117,1.7897038856430694,0.9331893920898438,132.0,0.9804288101616926,2.224546018490702,0.9698963165283203,141.0,0.8944283290210153,1.296606354878966,0.8022689819335938,116.0
-13.5104,4.9033,66.4024,3.746,-10.659823218350335,0.00979347703064759,0.9933326010953465,3.498227404771183,0.21321611169852023,1.2373480866208135,0.6782654397176258,4.14294904362479,0.2324074517990642,-10.659823218350304,0.32103357423913137,0.5434116374702875,0.8993143505190955,-0.8121603013116347,0.6343028629103404,1.4406780454985606,0.48942861729862186,1.354965637143322,0.5347836021510555,1.2277416403626802,0.46631344488801635,1.5638125165054881,0.4938843518875717,0.5038618757781109,0.8575830999369494,-1.0191384134609376,0.4051339525624412,-0.011696449905053807,0.9939399144589454,subgroup,ACCOMODATION=='2' ∧ SEX=='2',32.0471250270294,17,19,-0.6603,2.1194,7.5978,1.3009,0.9374117228270389,1.6082608297938485,0.9433116912841797,134.0,0.9357483449925587,1.5932904616502657,0.9753170013427734,143.0,0.8594756190116847,1.1113347315126316,0.645721435546875,104.0
-4.5612,4.2281,24.9689,1.467,2.5189259674189692,1.9301548237800588,0.231131145314251,-2.201417840548042,0.16964075907765572,1.1363845066025169,0.33632726514470673,2.245734540579258,0.1835720395452669,-0.07247148707965545,0.9289345369861053,-2.1123620268508057,0.25396118233035914,-2.7690132050175333,0.12856328581397874,-3.989237635218276,0.14838909431090197,0.8254513397858592,0.38505273790805056,-2.42279931679185,0.27960368924592033,2.873918712924026,0.11849500096255383,0.9712758728351303,0.2991740439976079,0.005564840492941148,0.9874937404975135,-0.005326084960236566,0.9882349278718509,subgroup,ACCOMODATION=='1' ∧ AGE=='2' ∧ HOBBIES=='2',30.40229340459957,16,14,-0.9189,2.6394,8.6156,0.3398,0.9944152936874695,2.954751201326366,0.9898681640625,88.0,0.9958977106364344,3.1151128281765166,0.99737548828125,94.0,0.9747357439244954,2.154615734930706,0.9852294921875,86.0
-6.9802,4.643,41.6742,3.4493,-8.244328011233186,0.6177651878589736,0.3862177748075787,0.7934447646514391,0.5587688545588481,2.8328090396984624,0.07999251442222538,3.930854102494594,0.2093666768442704,-8.244328011233222,0.20711741390868127,0.009686050525359313,0.9966691601002393,-1.4276066566772654,0.1819668278695332,0.12548347419735484,0.918813545456564,-0.4644704210385866,0.69804967361366,2.1715156322898976,0.051545564080187636,1.5923756281396397,0.18374990510742173,1.67040852460186,0.21106443099507655,-1.3041488992720285,0.0387559042928963,-0.3029979531916065,0.748629321415577,subgroup,PARTNER=='1' ∧ SEX=='2',29.083520063079924,23,18,-0.5513,2.4335,8.101,1.3531,0.9168724674394206,1.4463862135102394,0.9881629943847656,136.0,0.9262204824015557,1.517330817221034,0.9930648803710938,140.0,0.9281992627391507,1.5332976949118147,0.79144287109375,104.0
-7.3469,4.2641,27.0441,2.5557,-13.609500030264599,1.679401973246174,0.2151308706612409,3.1145784153501674,0.18872554285261178,2.473936202409064,0.2865024290090451,9.03442588221054,0.16703158050838213,1.004385327764669,0.3346430241777229,-1.9222716542582097,0.2800898345282165,-1.0009866230857685,0.2543914114619232,-1.3319139277283438,0.21464132089220764,-3.43631136129775,0.15704842437487737,2.243190484837495,0.3274590847904517,-0.3984867744083438,0.7116724476873769,-0.1399612614248526,0.6750625261286792,-0.876911203922285,0.454096183635201,0.7622873918043737,0.15847965220762117,subgroup,EDUCATIONMOTHER=='1' ∧ OCCUPATIONMOTHER=='2' ∧ SEX=='2',28.88102573001247,16,10,-1.2621,2.0147,7.3292,0.8285,0.9142187790048322,1.485543999178449,0.9755859375,46.0,0.9454266390479648,1.777846345085772,0.986328125,48.0,0.7922530081337114,0.8535486189903813,0.4228515625,25.0
-8.6795,5.1945,44.8913,3.8845,-5.870499731327238,-0.8233924413397813,0.5999569270591321,1.9048898441698068,0.5014528635977198,1.8826795629589805,0.5065265443648113,5.628336020060921,0.32159712431505283,-5.870499731327254,0.5381698016466356,-3.182518359305048,0.4847137248268383,-2.3202579258463207,0.3128518109537649,6.1085437936593445,0.25083502166952915,-1.3858140784524575,0.6374319548966942,1.8805301809063284,0.3126006527766588,0.27619559376679215,0.8930471463059027,0.3071825183592916,0.8530946794699408,-0.07415368081675866,0.9615106821873356,0.5067168189145684,0.6801365869539817,subgroup,PARTNER=='1' ∧ SEX=='2' ∧ WORK=='2',26.672697301438618,16,14,-0.8641,2.4703,8.6454,1.316,0.926837630875933,1.5450406694387118,0.99798583984375,95.0,0.9403057284665755,1.6671102893473755,0.99798583984375,95.0,0.9678988019107019,2.0224507866849377,0.9234619140625,75.0
-4.6282,3.8552,24.7362,2.3057,6.05388118430789,1.707673535675132,0.38937028518417105,0.02318702363908587,0.993862070441307,1.4985504593776635,0.40698143238865764,6.0538811843078655,0.4403558469647489,-4.082139676957459,0.571122383819374,-2.601297667086973,0.44019142523011423,1.038104942785785,0.6990267986536544,-0.5719993274921142,0.8873964451347407,-1.811723926734019,0.32895737317144824,-0.4013121135857691,0.8876448485448817,-0.5900218401099799,0.7054437484588598,-0.8131888583129853,0.5430389462987275,-1.6048705589102683,0.16460218747457153,1.045061475501193,0.544700379717543,subgroup,HOBBIES=='1' ∧ SEX=='2',25.220343015718093,18,9,-1.7663,2.9432,12.1581,1.5522,0.8710559359545295,1.218102113303892,0.875,32.0,0.8840874130444234,1.2938309758807929,0.91796875,34.0,0.8538111010187777,1.1270779329305325,0.58984375,24.0
