subgroup,term,coef,p,significant
#4,nr_files_viewed,-0.011524193239870445,0.43970365569258274,no
#4,nr_practice_exams_viewed,0.013713720639956406,0.5122176607050068,no
#5,const,6.816392365291561,2.1423709013688187e-16,yes
#5,total_attended_labsessions,0.030162231141063634,0.17156838943579975,no
#5,active_minutes,-5.645933273305077e-07,0.9778463097106338,no
#5,nr_distinct_files_viewed,0.04769024258344589,0.05601640623427301,yes
#5,total_course_activities,-0.004201929843929296,0.34582019127223584,no
#5,distinct_days,0.03348329603657055,0.021814723147120425,yes
#5,nr_files_viewed,0.007574174606854896,0.6769095942328434,no
#5,nr_practice_exams_viewed,0.016597659763821604,0.48610210599943104,no
#6,const,7.498136324125735,4.285824770237162e-12,yes
#6,total_attended_labsessions,0.02525129286296604,0.37329814868746924,no
#6,active_minutes,4.056405237797491e-06,0.8665164464363924,no
#6,nr_distinct_files_viewed,0.057183107940871086,0.04738626644096877,yes
#6,total_course_activities,-0.009427001202466215,0.09430708471340858,yes
#6,distinct_days,0.022509071995577293,0.24406016875281286,no
#6,nr_files_viewed,0.0333356722079467,0.16845361244399742,no
#6,nr_practice_exams_viewed,-0.00012960332935387994,0.9962420405362121,no
#7,const,7.498136324125735,4.285824770237162e-12,yes
#7,total_attended_labsessions,0.02525129286296604,0.37329814868746924,no
#7,active_minutes,4.056405237797491e-06,0.8665164464363924,no
#7,nr_distinct_files_viewed,0.057183107940871086,0.04738626644096877,yes
#7,total_course_activities,-0.009427001202466215,0.09430708471340858,yes
#7,distinct_days,0.022509071995577293,0.24406016875281286,no
#7,nr_files_viewed,0.0333356722079467,0.16845361244399742,no
#7,nr_practice_exams_viewed,-0.00012960332935387994,0.9962420405362121,no
#8,const,6.714630519141643,1.2922201336487411e-19,yes
#8,total_attended_labsessions,0.028468688052930805,0.14715487820142653,no
#8,active_minutes,1.136722496915702e-05,0.5430381051593884,no
#8,nr_distinct_files_viewed,0.03817677964274675,0.09369199023992755,yes
#8,total_course_activities,-0.0016928507080129149,0.6556439745748757,no
#8,distinct_days,0.031635777914421646,0.015450431304785961,yes
#8,nr_files_viewed,-0.0028174495691321855,0.858859181713912,no
#8,nr_practice_exams_viewed,0.013811248255432743,0.4824306095557883,no
#9,const,6.714630519141643,1.2922201336487411e-19,yes
#9,total_attended_labsessions,0.028468688052930805,0.14715487820142653,no
#9,active_minutes,1.136722496915702e-05,0.5430381051593884,no
#9,nr_distinct_files_viewed,0.03817677964274675,0.09369199023992755,yes
#9,total_course_activities,-0.0016928507080129149,0.6556439745748757,no
#9,distinct_days,0.031635777914421646,0.015450431304785961,yes
#9,nr_files_viewed,-0.0028174495691321855,0.858859181713912,no
#9,nr_practice_exams_viewed,0.013811248255432743,0.4824306095557883,no
#10,const,6.709029885977737,3.5828896289859235e-26,yes
#10,total_attended_labsessions,0.03192040122414519,0.06227471623160662,yes
