r2,mae,mse,mean_residual,intercept,coef__nr_distinct_files_viewed,pval__nr_distinct_files_viewed,coef__total_course_activities,pval__total_course_activities,coef__nightly_activities,pval__nightly_activities,coef__distinct_days,pval__distinct_days,coef__logged_in_weekly,pval__logged_in_weekly,coef__nr_files_viewed,pval__nr_files_viewed,coef__nr_slides_viewed,pval__nr_slides_viewed,model_type,description,cookD,n_train,n_test,global_baseline_r2,global_baseline_mae,global_baseline_mse,global_baseline_mean_residual,mean_baseline_r2,mean_baseline_mae,mean_baseline_mse,mean_baseline_mean_residual,ttest_p,ttest_stat,wilcoxon_p,wilcoxon_stat,ttest_p_mean,ttest_stat_mean,wilcoxon_p_mean,wilcoxon_stat_mean,ttest_p_mean_global,ttest_stat_mean_global,wilcoxon_p_mean_global,wilcoxon_stat_mean_global
0.1251,1.5254,3.6061,-0.0515,5.015372383113789,0.08436014139151626,0.0002523599231976171,0.010447629751910015,0.03844031333326678,-0.00584550060387516,0.06565539442274332,-0.007705017162074987,0.8278055892714401,0.05698820631598123,0.8676300206427079,-0.04699035376147305,0.042239181357735515,-0.009806083647586651,0.48457886879589873,subgroup,croho=='B Computer Science & Engineering' ∧ double_major==False ∧ sex=='SEX_M',52.62695057429408,160,77,0.0492,1.6911,3.9189,0.6281,-0.00028709257844861114,1.7110227272727272,4.122903672889612,-0.03439935064935157,0.2225458453662617,-0.7676194176840442,0.0392596922264445,1155.0,0.0962799482599553,-1.3147131323304333,0.02024289587045867,1098.0,0.3082608736780236,-0.5028530265487299,0.6245078251957588,1564.0
-0.1673,1.0377,1.6507,-0.7721,5.172772181696862,-0.0008171571936488493,0.9705957978349178,-0.000995163298259276,0.771025701938733,-0.00024144542426544208,0.9408145742406082,-0.04403812921311169,0.1668050962565035,0.5045271685890574,0.26641833380008384,0.02139949492605473,0.24549158598566384,-0.005458126232655305,0.650245567431361,subgroup,origin=='ORIGIN_N' ∧ sex=='SEX_V' ∧ type_vooropleiding=='VWO',51.9925119935305,86,34,-1.418,1.6007,3.4194,-1.4461,-0.5657510043996719,1.272845417236662,2.2142103044570995,-0.8944596443228455,1.301808793146872e-05,-4.882909273372457,1.4327815733850002e-05,69.0,0.02783185662195381,-1.9836658484397218,0.016386065573897213,173.0,0.9986773996932147,3.2516829737306243,0.999515418894589,483.0
-0.2232,1.3262,3.0099,-0.1886,4.603288144561041,0.07429171205302443,5.19643147672061e-05,0.0019496066899455768,0.5699523812754772,0.004640779778965671,0.09725083795335593,-0.02650488916152745,0.2470522667194045,-0.6451783145809569,0.03836596878707549,-0.0036685213352168483,0.805809641614723,-0.03603376859927577,0.006518070619681473,subgroup,croho=='B Mechanical Engineering' ∧ origin=='ORIGIN_N',51.19817308815548,151,68,-0.1958,1.3952,2.9425,-0.7999,-0.03541362624207012,1.2629820802493177,2.547840787426764,-0.2951986754966882,0.5588915912363838,0.1487256999229194,0.07464506186554476,937.0,0.8187810636434503,0.9169881927861813,0.47320571438239417,1162.0,0.8627890497602618,1.101959999068612,0.7414096796215033,1279.0
-0.2232,1.3262,3.0099,-0.1886,4.603288144561041,0.07429171205302443,5.19643147672061e-05,0.0019496066899455768,0.5699523812754772,0.004640779778965671,0.09725083795335593,-0.02650488916152745,0.2470522667194045,-0.6451783145809569,0.03836596878707549,-0.0036685213352168483,0.805809641614723,-0.03603376859927577,0.006518070619681473,subgroup,croho=='B Mechanical Engineering' ∧ double_major==False ∧ origin=='ORIGIN_N',51.19817308815548,151,68,-0.1958,1.3952,2.9425,-0.7999,-0.03541362624207012,1.2629820802493177,2.547840787426764,-0.2951986754966882,0.5588915912363838,0.1487256999229194,0.07464506186554476,937.0,0.8187810636434503,0.9169881927861813,0.47320571438239417,1162.0,0.8627890497602618,1.101959999068612,0.7414096796215033,1279.0
-0.1295,1.0526,1.6676,-0.7135,5.173672770505615,0.0006813369841578015,0.975213413793518,-0.001128415120876066,0.7367306195208344,4.329345449916033e-06,0.9989257433153795,-0.04318605449481675,0.1645320215380602,0.4737892637243504,0.28408008662428724,0.02155933453464008,0.22484743061831589,-0.005765117965280148,0.6176357568946467,subgroup,sex=='SEX_V' ∧ type_vooropleiding=='VWO',50.099499515169036,89,35,-1.2569,1.5722,3.3321,-1.3875,-0.493928153825153,1.2729052969502401,2.205696502966795,-0.8539646869983937,2.9322070303120067e-05,-4.586502783959002,3.252533497288823e-05,85.0,0.031548763815594655,-1.9213941861587085,0.024728880234761164,195.0,0.9981886805305362,3.125408119839859,0.9984964016766753,491.0
-0.1295,1.0526,1.6676,-0.7135,5.173672770505615,0.0006813369841578015,0.975213413793518,-0.001128415120876066,0.7367306195208344,4.329345449916033e-06,0.9989257433153795,-0.04318605449481675,0.1645320215380602,0.4737892637243504,0.28408008662428724,0.02155933453464008,0.22484743061831589,-0.005765117965280148,0.6176357568946467,subgroup,double_major==False ∧ sex=='SEX_V' ∧ type_vooropleiding=='VWO',50.099499515169036,89,35,-1.2569,1.5722,3.3321,-1.3875,-0.493928153825153,1.2729052969502401,2.205696502966795,-0.8539646869983937,2.9322070303120067e-05,-4.586502783959002,3.252533497288823e-05,85.0,0.031548763815594655,-1.9213941861587085,0.024728880234761164,195.0,0.9981886805305362,3.125408119839859,0.9984964016766753,491.0
-0.2979,1.6354,4.6771,-0.31,5.3835047010866734,0.02071544102439349,0.25765447879083814,0.012143235739577905,0.061348832719735846,0.0004007300872803741,0.8777148161766812,-0.013075597922805729,0.7548345989899804,-1.1360248558082846,0.007028452394611733,-0.04113561407372216,0.15024355055259075,-0.005301639875503236,0.7422910958763498,subgroup,course_repeater==np.False_ ∧ origin=='ORIGIN_R' ∧ sex=='SEX_V',48.11063548906542,83,48,-0.0849,1.6372,3.9093,0.5115,-0.009398892990344798,1.5191265060240964,3.6374109691779157,-0.18403614457831216,0.7402716664756976,0.6490633974621229,0.19193103772218834,502.0,0.8077796840303467,0.8779431978534205,0.4736701108966095,581.0,0.7211290120971734,0.5904132904528406,0.8423065014865436,686.0
-0.9936,1.3985,3.5783,-0.5597,4.663871977312966,0.07660382468476078,0.00458607816120136,-0.0019204160485697657,0.6787254509764187,0.00484188727794415,0.1742532002100065,-0.014934629542444358,0.6513571929289215,-0.78613816812994,0.04000691435743137,0.014293313540708702,0.44927111476518433,-0.044408699367588095,0.013497907755316674,subgroup,course_repeater==np.False_ ∧ croho=='B Mechanical Engineering' ∧ type_vooropleiding=='VWO',47.33311399286918,96,40,-0.6375,1.3672,2.9392,-1.0368,-0.2527485524185815,1.190416666666667,2.2485583767361117,-0.6735416666666673,0.7988827480182155,0.8468700587348411,0.299604471542807,370.0,0.9250647054085773,1.4689368851428997,0.7975311301752299,472.0,0.9365729748391348,1.5599356818027976,0.7975311301752299,472.0
0.2141,1.465,2.9262,-0.7035,4.737584400692734,0.05036057296532927,0.02972562074239544,0.008021077504473796,0.17837883898827303,-0.002056771539267279,0.5324636355991241,-0.053315219147211844,0.21071966465645772,0.07624663458937597,0.8594585856666723,-0.029020467702518357,0.23649091528235305,0.005873547723297994,0.6156043576354043,subgroup,course_repeater==np.False_ ∧ croho=='B Industrial Engineering' ∧ type_vooropleiding=='VWO',45.13584012592439,81,31,-0.0381,1.7219,3.8651,-0.847,-0.05571910835460914,1.7032656312226202,3.9307465423740475,-0.45547590601354093,0.0038574034262792278,-2.8560428547939822,0.00659928610548377,123.0,0.022845213134749846,-2.0848834513798633,0.012322810478508472,134.0,0.4198298204304013,-0.20409225271475526,0.5269493735395372,251.0
0.1503,1.2293,2.1914,-0.4882,4.763950943434983,0.015076981729373279,0.49085748699505427,-0.0009039346390607231,0.8045208877317093,0.001832278249148422,0.5708236420944943,-0.03012758536429292,0.3865561200923896,0.03403646963524476,0.9433871946420929,0.016619118993794577,0.3804676642683864,-0.0035518946144103003,0.7703826702375192,subgroup,course_repeater==np.False_ ∧ origin=='ORIGIN_N' ∧ sex=='SEX_V',42.97526989459001,82,29,-0.408,1.589,3.6314,-1.1302,-0.12030682175632479,1.3977291841883934,2.8892992676772864,-0.5570227081581158,0.0021619319821346355,-3.1051278282570833,0.004608120769262314,99.0,0.05000089602605437,-1.7011215015573453,0.060327306389808655,145.0,0.9160900324443433,1.4159456610477066,0.9342046566307545,287.0
0.2043,1.525,3.1166,-0.6051,4.784218383563635,0.05206265288506721,0.009489604034546214,0.008140549459401552,0.12820287989964668,-0.000921045231053348,0.7583391021683721,-0.04923326866593815,0.14476693795242646,-0.15127305928749135,0.6979876822527268,-0.031909038363201275,0.16343022365346266,0.008623235451505742,0.4014023834960302,subgroup,course_repeater==np.False_ ∧ croho=='B Industrial Engineering' ∧ origin=='ORIGIN_N',42.88708324937031,96,32,0.0217,1.7276,3.8321,-0.761,-0.025264776822356616,1.7423828124999998,4.015984157986111,-0.314583333333333,0.019888608869845913,-2.146410409294077,0.028483907924965024,162.0,0.030567227446623713,-1.9430871163748629,0.015460931928828359,149.0,0.29822632727551623,-0.5350209664390075,0.4377230014652014,255.0
0.1229,1.0917,1.8245,-0.588,4.83150736505085,0.011396427668046216,0.5464927478493539,-0.000751269395209391,0.8196816426803025,0.0014226867482731616,0.6343671427183549,-0.02782488556775388,0.34990365784808697,0.2625811988973006,0.516369509515364,0.014458201103352173,0.4066296951148485,-0.001396577601124327,0.9016687722173886,subgroup,origin=='ORIGIN_N' ∧ sex=='SEX_V',41.023034347576164,109,41,-0.6288,1.5961,3.3881,-1.2717,-0.24196446932869775,1.3597001566345932,2.5834043081698375,-0.7094428283732367,1.0159538107952066e-05,-4.8300269566144785,6.79468757880386e-06,115.0,0.007693353880043624,-2.531600176254316,0.0018038517805507581,210.0,0.9709636553550357,1.9511101955767236,0.991393265732313,612.0
0.1229,1.0917,1.8245,-0.588,4.83150736505085,0.011396427668046216,0.5464927478493539,-0.000751269395209391,0.8196816426803025,0.0014226867482731616,0.6343671427183549,-0.02782488556775388,0.34990365784808697,0.2625811988973006,0.516369509515364,0.014458201103352173,0.4066296951148485,-0.001396577601124327,0.9016687722173886,subgroup,double_major==False ∧ origin=='ORIGIN_N' ∧ sex=='SEX_V',41.023034347576164,109,41,-0.6288,1.5961,3.3881,-1.2717,-0.24196446932869775,1.3597001566345932,2.5834043081698375,-0.7094428283732367,1.0159538107952066e-05,-4.8300269566144785,6.79468757880386e-06,115.0,0.007693353880043624,-2.531600176254316,0.0018038517805507581,210.0,0.9709636553550357,1.9511101955767236,0.991393265732313,612.0
0.2343,1.5998,3.6279,-0.8586,4.516827274414268,0.05832929843152809,0.00694161589074332,0.00637639648981626,0.14582064182131485,0.0005921555248465777,0.8654465724804463,-0.03846739911793383,0.25358686359923815,0.22734441638358988,0.5800937683292424,-0.02765986775079708,0.1503080659539792,0.007529131266268432,0.5071650423095484,subgroup,croho=='B Industrial Engineering' ∧ sex=='SEX_M' ∧ type_vooropleiding=='VWO',40.55674083770707,84,30,-0.0248,1.9106,4.8557,-1.0711,-0.08574467904868555,1.8850793650793654,5.1442100340136045,-0.6373809523809524,0.005063159308843386,-2.7511794165867176,0.005651530809700489,111.0,0.018896883868796194,-2.1766370318633195,0.009830407798290253,120.0,0.2424264707796564,-0.7075821044639875,0.3575664833188057,214.0
-0.0155,1.6893,4.2871,-0.2161,5.94510182115528,0.054264470872463076,0.002103618356250576,0.005590671799947326,0.17868808490543756,0.00016921016009642824,0.9455932099139418,-0.008488646686011892,0.788685914722621,0.013626926631852165,0.962014842777041,-0.02846034893662834,0.1244499216156048,-0.00011863494729094301,0.9917241017428673,subgroup,course_repeater==np.False_ ∧ croho=='B Computer Science & Engineering',40.52160290371735,197,95,-0.0657,1.8087,4.4994,0.678,-0.01926383963874434,1.6945765428800428,4.3031952761906815,-0.2851830082821255,0.30978875277508056,-0.49809920497273225,0.06734255045468547,1877.0,0.4757573548283373,-0.06096727621319383,0.4191172554492873,2225.0,0.6612796803777734,0.4172587004628527,0.8896961128870149,2610.0
0.1105,1.5936,3.6728,-0.073,4.841318970177844,0.03241992024906818,1.0202420200813874e-09,0.0018755266521631344,0.0864993174330564,0.0004958318089843504,0.5982823223122811,0.0014235282095767608,0.880559666084001,-0.22349792760116477,0.060889490388833144,-0.0019648913296290327,0.6866818092664557,-0.01232727335603269,0.0005582022777725765,global,N/A,,1358,582,,,,,-0.0016277135060671633,1.6823755370997373,4.1359878044107425,-0.08198330878743254,,,,,,,,,,,,
