subgroup,term,coef,p,significant
#33,activities,-0.3307332521219317,0.7735114872411986,no
#33,paid,-1.8648851025648674,0.1559083260501772,no
#33,famsup,1.2818441645019036,0.25649129605697346,no
#33,schoolsup,2.612099376607278,0.10079049387471165,no
#33,studytime,-1.0963502865181671,0.20280828641189785,no
#34,const,-1.2689885077266965,0.5077111523575599,no
#34,G1,0.6817712155886047,0.1320995139890778,no
#34,G2,0.274061621765448,0.5761542059656505,no
#34,absences,0.21573835939220287,0.004519662988056793,yes
#34,activities,-4.257277358608691,3.98612101290962e-05,yes
#34,paid,1.2080645986609113,0.1634866537818653,no
#34,famsup,-1.9037731876255997,0.03746865267499279,yes
#34,schoolsup,-0.37124589669355057,0.8859165381990017,no
#34,studytime,0.6462892197656572,0.28937585548319095,no
#35,const,-2.6593423716875364,0.13306414379619846,no
#35,G1,0.7352334828431626,0.15172555570022686,no
#35,G2,0.2486882162423973,0.64420231635691,no
#35,absences,0.24536219156732836,0.0028597757227585693,yes
#35,activities,-4.02169013738454,0.00031053925340547556,yes
#35,paid,1.2082438791932606,0.20972922308801123,no
#35,famsup,-1.4181839684478992,0.1430068974146908,no
#35,schoolsup,0.2499076473869648,0.9257422502209509,no
#35,studytime,0.8844824316132027,0.16793118635218585,no
#36,const,-7.135744689039086,0.023588213274937,yes
#36,G1,0.18024566970450684,0.7279244517791867,no
#36,G2,1.2698712039753866,0.020802815551256144,yes
#36,absences,0.36477979857594744,0.026327952011712327,yes
#36,activities,-2.001989234957792,0.14763783628890173,no
#36,paid,1.0743954361509425,0.44980869603657836,no
#36,famsup,0.9678772202939112,0.44239107748436657,no
#36,schoolsup,4.368775009263883,0.04335645636692638,yes
#36,studytime,-0.36186966480820776,0.5985710337159103,no
#37,const,-7.135744689039086,0.023588213274937,yes
#37,G1,0.18024566970450684,0.7279244517791867,no
#37,G2,1.2698712039753866,0.020802815551256144,yes
#37,absences,0.36477979857594744,0.026327952011712327,yes
#37,activities,-2.001989234957792,0.14763783628890173,no
#37,paid,1.0743954361509425,0.44980869603657836,no
#37,famsup,0.9678772202939112,0.44239107748436657,no
#37,schoolsup,4.368775009263883,0.04335645636692638,yes
#37,studytime,-0.36186966480820776,0.5985710337159103,no
#38,const,-1.0454377071123493,0.6396291524624833,no
#38,G1,1.2966354571113634,0.004011186449763935,yes
#38,G2,0.23940021187135646,0.4769002746977723,no
#38,absences,-0.003136948939063744,0.9348628122114415,no
#38,activities,-3.477689890030685,0.002546998751969761,yes
#38,paid,2.032335073441311,0.13757491944838043,no
#38,famsup,-2.453722936937001,0.0579527543328533,yes
#38,schoolsup,4.944054744890003,0.011689378612540442,yes
#38,studytime,-2.040084933724862,0.020305547950084976,yes
#39,const,-7.011797295502732,0.0422137491677652,yes
#39,G1,0.4103134649490061,0.4431634349776852,no
#39,G2,0.8130220595009906,0.1021832335399951,no
#39,absences,0.20262259376199537,0.06427321856427722,yes
#39,activities,-0.29221425213162755,0.7915878876492879,no
#39,paid,2.136869101111105,0.074588709611867,yes
#39,famsup,0.6345337673129854,0.6254998496331091,no
#39,schoolsup,-6.035457410342511,0.13210049595637055,no
#39,studytime,0.5558320370950796,0.5542111475709851,no
#40,const,-7.011797295502732,0.0422137491677652,yes
#40,G1,0.4103134649490061,0.4431634349776852,no
#40,G2,0.8130220595009906,0.1021832335399951,no
#40,absences,0.20262259376199537,0.06427321856427722,yes
#40,activities,-0.29221425213162755,0.7915878876492879,no
#40,paid,2.136869101111105,0.074588709611867,yes
#40,famsup,0.6345337673129854,0.6254998496331091,no
#40,schoolsup,-6.035457410342511,0.13210049595637055,no
#40,studytime,0.5558320370950796,0.5542111475709851,no
#41,const,-0.6041703705285437,0.7800014189735599,no
#41,G1,0.39585833395667835,0.4243261344890201,no
#41,G2,0.6196631863752096,0.2462320414926907,no
#41,absences,0.030864080494830554,0.41267703812536105,no
#41,activities,-4.29736142099201,0.0018145141842666245,yes
#41,paid,2.823089985132455,0.037285735939959506,yes
#41,famsup,-1.869709501914361,0.12770045184312134,no
#41,schoolsup,1.0053660428312647,0.737825074298749,no
#41,studytime,-0.14182547165317383,0.8772334777634863,no
#42,const,-5.34855329676189,0.03618813690574077,yes
#42,G1,0.5656831071190034,0.14826864979356036,no
#42,G2,0.8092839173488052,0.027782761838292352,yes
#42,absences,0.2715083357701106,0.017850623793363836,yes
#42,activities,-4.314910611405807,0.0037887409916538915,yes
#42,paid,2.027052974036673,0.1345993726858786,no
#42,famsup,-0.7599624297526848,0.5395303326940554,no
#42,schoolsup,4.75602386999841,0.04694116861380246,yes
#42,studytime,0.01043617762658966,0.9878592961431107,no
#43,const,-3.767439622141211,0.011760554538065134,yes
#43,G1,-0.4774664044005259,0.22759260800634112,no
#43,G2,1.7260699883365258,0.00029173938841858344,yes
#43,absences,0.3455202118419949,0.008921732913930185,yes
#43,activities,-0.42307574562121397,0.5739604995512546,no
#43,paid,-0.3909697279344213,0.6377334637485342,no
#43,famsup,-0.022482900052611665,0.9788048184889724,no
#43,schoolsup,0.0,,no
#43,studytime,0.36241702214477467,0.49855715692619784,no
#44,const,-2.6289924971323693,0.10182064163185003,no
#44,G1,0.4427022345036655,0.24918774409218497,no
#44,G2,0.5718331550276685,0.17958932933637925,no
#44,absences,0.23649994098745172,0.0025765975329259906,yes
#44,activities,-4.030102097345544,6.79896647580629e-05,yes
#44,paid,1.2558345284909695,0.15430092969611314,no
#44,famsup,-1.7541734546127172,0.05208158449675764,yes
#44,schoolsup,0.0,,no
#44,studytime,0.8191664601620728,0.1767960165223492,no
#45,const,-3.127016692498337,0.1724879983018361,no
#45,G1,0.3904531955433508,0.2885162271041705,no
#45,G2,0.7654820252947684,0.02590958130802304,yes
#45,absences,0.3004580984593093,0.009882386626453875,yes
#45,activities,-3.937408309315498,0.0005685319950228603,yes
#45,paid,1.8235079495540663,0.106932396084227,no
#45,famsup,-1.23917385188119,0.24831888249149936,no
#45,schoolsup,4.0249033478562595,0.07159488935438314,yes
#45,studytime,-0.010346366294636589,0.9866694412995572,no
#46,const,-3.7626694461189167,0.1748360763759494,no
#46,G1,0.7601581425073006,0.19435748451326856,no
#46,G2,0.4339867366478084,0.4956502926849078,no
#46,absences,0.31186893991749665,0.018890339266174377,yes
#46,activities,-3.5589644251916255,0.0033436614006902093,yes
#46,paid,1.9766906491882594,0.13195685885213074,no
#46,famsup,-0.9962610787989671,0.37412674878552965,no
#46,schoolsup,3.165185513497675,0.1318255693645893,no
#46,studytime,-0.0992093081586134,0.8870110394116812,no
#47,const,-7.482842801418906,0.01188911969953245,yes
#47,G1,0.21756960847930185,0.6163226326345141,no
#47,G2,1.1348279358840687,0.014929288272809703,yes
#47,absences,0.13317982724258282,0.4282815495542215,no
#47,activities,-0.20721687716347592,0.8430478045417387,no
#47,paid,2.3862134180347,0.03489651830923419,yes
#47,famsup,0.12815909957713423,0.9181322617270715,no
#47,schoolsup,-6.427449682583019,0.048516836345384215,yes
#47,studytime,0.511423675528262,0.3655822584042894,no
#48,const,-6.063470299499757,0.027235734821708008,yes
#48,G1,0.6502810500453188,0.1366328957475839,no
#48,G2,0.7180125127342466,0.052355382344158,yes
#48,absences,-0.054257629600299784,0.7951313141852002,no
#48,activities,0.19438223011648947,0.8787186621919716,no
#48,paid,2.001967625789961,0.1281953589868841,no
#48,famsup,-1.1655250571011813,0.37255401554859446,no
#48,schoolsup,-5.57106462060081,0.1133784731929633,no
#48,studytime,0.44649500306907797,0.48337304843716367,no
#49,const,-3.8645809022256934,0.007510692000643156,yes
#49,G1,-0.4257458736628963,0.2577384413818891,no
#49,G2,1.661250109164117,0.00019862636897553202,yes
#49,absences,0.3407227567752346,0.00750604946969749,yes
#49,activities,-0.34496581588968767,0.6342764947273871,no
#49,paid,-0.288060742340031,0.7159352577722555,no
#49,famsup,0.02674142336028207,0.9739562125807756,no
#49,schoolsup,0.0,,no
#49,studytime,0.3934385781492349,0.4466013987759505,no
#50,const,-3.8645809022256934,0.007510692000643156,yes
#50,G1,-0.4257458736628963,0.2577384413818891,no
#50,G2,1.661250109164117,0.00019862636897553202,yes
#50,absences,0.3407227567752346,0.00750604946969749,yes
#50,activities,-0.34496581588968767,0.6342764947273871,no
#50,paid,-0.288060742340031,0.7159352577722555,no
#50,famsup,0.02674142336028207,0.9739562125807756,no
#50,schoolsup,0.0,,no
#50,studytime,0.3934385781492349,0.4466013987759505,no
